General information;;time (s);O2 (%);DPT (Pa);CO (%);CO2 (%);PD (%);AHU (%);Mass (g);Methane MFM (g/s);APT (kPa);HFM (kW/m²);Cold Trap TC (K);StackTC (K);Smoke TC (K);Cone heater TC (K);Soot MFM (g/s);Soot;TC cone1;TC cone2;TC cone3;TC aux;CH4;CO;CO2;Ethene;H2O;n.u.;n.u.;UOX Bin;n.u.;UOX Hum.;UOX Temp;n.u.;n.u;TX1;TX2;TX3;TX4;TX5;TX6;TX7;TX8;TX9;TX10;TX11;TX12;TX13;TX14;TX15;n.u;n.u.;n.u.;n.u.;L0;L1;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;HRR/a;EHC;SEA;MLR;MLR/a;COY;CO2Y/sh;THR/a;MFR;K;Vstack;Vsmoke;SPR;RSR;TSP;TSR;COP;CO2P;O2C;TOC;ARHE;Mass;HRR;O2/sh;CO2/sh;CO/sh;phi;FU27;FU28;FU29;FU30;FU31
;;;;;;;;;;;;;;;;;;g/min;°C;°C;°C;°C;ppm;ppm;%;ppm;ppm;no;no;;no;%;°C;no;V;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;%;%;no;no;no;no;no;no;no;no;no;no;kW/m²;MJ/kg;m²/kg;g/s;g/(s*m²);[kg/kg];[kg/kg];MJ/m²;g/s;1/m;l/s;l/s;m²/s;(m²/s)/m²;m²;m²;g/s;g/s;g/s;g;kW/m²;g;kW;[%];[%];%;;;;;;
;;563;20,94700;109,95000;0,005000;0,049;100,15;20,8000;-68,650;0,00;101,230;0,009;263,190;349,850;349,55;844,850;;;576,300;581,100;557,700;305,950;;;;;0,00;0,00;0,00;3,00;2,06;0,000;0,000;0,57;0,60;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;2,35047;0,00000;0,0000;;nan;-0,01604;-0,07091;160,694927;24,105999;-0,001846;23,878513;23,858037;-0,0004;-0,0437;;;0,00;0,00;0,18;;361,494;361,425;0,0235047;20,94800;0,04900;0,01600;0,0003256;;;;;;
;;564;20,94800;111,85000;0,006000;0,049;100,17;20,8000;-68,650;0,00;101,228;0,009;263,190;349,750;349,35;844,783;;;576,200;581,100;557,600;305,950;;;;;0,00;0,00;0,00;3,00;2,06;0,000;0,000;0,57;0,60;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;1,83781000;0,00000;0,0000;;nan;0,00809;-0,07153;160,696765;24,316866;-0,002029;24,080505;24,052965;-0,0004;-0,0484;;;0,00;0,00;0,15;;360,782;361,425;0,0183781;20,94700;0,04900;0,00900;0,0002525;;;;;;
;;565;20,94900;109,65000;0,002000;0,050;100,19;20,8000;-68,660;0,00;101,236;0,009;263,190;349,650;349,35;844,683;;;575,900;581,100;557,600;305,950;;;;;0,00;0,00;0,00;3,00;2,06;0,000;0,000;0,57;0,60;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;1,66051000;0,00000;0,0000;;nan;-0,08811;-0,02917;160,698426;24,079973;-0,002216;23,839097;23,818643;-0,0005;-0,0524;;;0,00;0,00;0,12;;360,071;360,003;0,0166051;20,94700;0,04900;-0,00600;0,0002301;;;;;;
;;566;20,94900;110,85001;0,010000;0,050;100,21;20,8000;-68,660;0,00;101,236;0,009;263,190;349,450;349,15;844,583;;;575,800;581,000;557,500;305,950;;;;;0,00;0,00;0,00;3,00;2,06;0,000;0,000;0,56;0,60;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;0,92966;0,00000;0,0000;;nan;0,10473;-0,02933;160,699355;24,218308;-0,002424;23,962334;23,941762;-0,0005;-0,0576;;;0,00;0,00;0,12;;359,362;360,003;0,0092966;20,94600;0,04900;-0,01100;0,0001289;;;;;;
;;567;20,94800;110,37500;0,003000;0,050;100,20;20,8000;-68,660;0,00;101,228;0,009;263,190;349,350;349,05;844,483;;;575,600;581,000;557,400;305,950;;;;;0,00;0,00;0,00;3,00;2,06;0,000;0,000;0,56;0,59;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;2,01200999;0,00000;0,0000;;nan;-0,06432;-0,02928;160,701367;24,169822;-0,002295;23,907516;23,886986;-0,0005;-0,0544;;;0,00;0,00;0,15;;358,657;358,591;0,0201201;20,94800;0,04900;-0,00900;0,0002778;;;;;;
;;568;20,94700;110,20000;0,000000;0,049;100,18;20,8000;-68,660;0,00;101,228;0,009;263,190;349,250;348,95;844,417;;;575,500;581,000;557,300;305,950;;;;;0,00;0,00;0,00;3,00;2,07;0,000;0,000;0,56;0,59;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;2,81654;0,00000;0,0000;;nan;-0,13659;-0,07105;160,704184;24,154111;-0,002118;23,885137;23,864620;-0,0004;-0,0502;;;0,00;0,00;0,18;;357,956;358,591;0,0281654;20,94900;0,04900;-0,00400;0,0003888;;;;;;
;;569;20,94600;111,30000;0,000000;0,049;100,19;20,8000;-68,660;0,00;101,230;0,009;263,190;349,150;348,85;844,417;;;575,500;581,000;557,300;305,950;;;;;0,00;0,00;0,00;3,00;2,07;0,000;0,000;0,56;0,59;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;3,27051999;0,00000;0,0000;;nan;-0,13729;-0,07142;160,707454;24,277838;-0,002155;24,000612;23,979990;-0,0005;-0,0513;;;0,00;0,00;0,22;;357,260;357,194;0,0327052;20,94900;0,05000;0,00000;0,0004492;;;;;;
;;570;20,94600;108,50000;0,007000;0,049;100,21;20,8000;-68,660;0,00;101,230;0,009;263,190;349,050;348,75;844,383;;;575,500;581,000;557,200;305,950;;;;;0,00;0,00;0,00;3,00;2,07;0,000;0,000;0,56;0,59;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;2,5885;0,00000;0,0000;;nan;0,03190;-0,07052;160,710043;23,973945;-0,002371;23,693401;23,673037;-0,0005;-0,0557;;;0,00;0,00;0,21;;356,566;357,194;0,0258850;20,94900;0,05000;0,00300;0,0003606;;;;;;
;;571;20,94700;110,02501;0,010000;0,049;100,18;20,8000;-68,660;0,00;101,230;0,009;263,190;348,850;348,55;844,383;;;575,500;581,000;557,200;305,950;;;;;0,00;0,00;0,00;3,00;2,07;0,000;0,000;0,56;0,59;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;1,89329999;0,00000;0,0000;;nan;0,10443;-0,07104;160,711936;24,148758;-0,002103;23,852494;23,831981;-0,0004;-0,0498;;;0,00;0,00;0,18;;355,873;355,807;0,0189330;20,94800;0,04900;0,00300;0,0002623;;;;;;
;;572;20,94600;111,82499;0,019000;0,049;100,15;20,8000;-68,670;0,00;101,230;0,009;263,190;348,650;348,35;844,283;;;575,300;581,000;557,100;305,950;;;;;0,00;0,00;0,00;3,00;2,07;0,000;0,000;0,56;0,59;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;1,51273;0,00000;0,0000;;nan;0,32403;-0,07164;160,713449;24,352473;-0,001789;24,039919;24,019233;-0,0004;-0,0427;;;0,00;0,00;0,22;;355,182;355,807;0,0151273;20,94900;0,04900;0,01000;0,0002088;;;;;;
;;573;20,94700;112,32501;0,009000;0,049;100,20;20,8000;-68,670;0,00;101,234;0,009;263,190;348,550;348,25;844,217;;;575,100;581,000;557,100;305,950;;;;;0,00;0,00;0,00;3,00;2,07;0,000;0,000;0,56;0,59;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;2,00707999;0,00000;0,0000;;nan;0,08120;-0,07181;160,715456;24,410357;-0,002345;24,090149;24,069415;-0,0005;-0,0560;;;0,00;0,00;0,19;;354,493;354,428;0,0200708;20,94700;0,04900;0,00900;0,0002749;;;;;;
;;574;20,94700;114,90000;0,016000;0,049;100,15;20,8000;-68,670;0,00;101,236;0,009;263,190;348,450;348,05;844,217;;;575,200;581,000;557,000;305,950;;;;;0,00;0,00;0,00;3,00;2,07;0,000;0,000;0,56;0,59;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;1,36974;0,00000;0,0000;;nan;0,25462;-0,07263;160,716826;24,692111;-0,001795;24,361217;24,333251;-0,0004;-0,0434;;;0,00;0,00;0,19;;353,807;354,428;0,0136974;20,94700;0,04900;0,01000;0,0001863;;;;;;
;;575;20,94700;111,95000;0,009000;0,049;100,17;20,8000;-68,670;0,00;101,230;0,009;263,190;348,350;347,95;844,283;;;575,400;581,000;557,000;305,950;;;;;0,00;0,00;0,00;3,00;2,07;0,000;0,000;0,56;0,59;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;2,00429999;0,00000;0,0000;;nan;0,08109;-0,07171;160,718830;24,376570;-0,001976;24,043001;24,015394;-0,0004;-0,0471;;;0,00;0,00;0,19;;353,124;353,061;0,0200430;20,94700;0,04900;0,00200;0,0002749;;;;;;
;;576;20,94800;111,60000;-0,006000;0,049;100,12;20,8000;-68,660;0,00;101,232;0,009;263,190;348,150;347,85;844,283;;;575,500;581,000;556,900;305,950;;;;;0,00;0,00;0,00;3,00;2,07;0,000;0,000;0,56;0,59;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;2,95607;0,00000;0,0000;;nan;-0,28344;-0,07162;160,721786;24,345424;-0,001521;23,998496;23,977816;-0,0003;-0,0362;;;0,00;0,00;0,15;;352,445;353,061;0,0295607;20,94800;0,04900;-0,00100;0,0004044;;;;;;
;;577;20,94700;111,64999;-0,011000;0,049;100,19;20,8000;-68,660;0,00;101,232;0,009;263,190;348,050;347,75;844,250;;;575,400;581,000;556,900;305,950;;;;;0,00;0,00;0,00;3,00;2,07;0,000;0,000;0,56;0,59;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;3,86312;0,00000;0,0000;;nan;-0,40507;-0,07164;160,725649;24,354375;-0,002204;24,000423;23,979736;-0,0005;-0,0525;;;0,00;0,00;0,19;;351,771;351,708;0,0386312;20,94900;0,04900;-0,00200;0,0005280;;;;;;
;;578;20,94700;109,57500;-0,009000;0,049;100,15;20,8000;-68,670;0,00;101,230;0,009;263,190;347,950;347,65;844,183;;;575,300;581,000;556,800;305,950;;;;;0,00;0,00;0,00;3,00;2,07;0,000;0,000;0,56;0,59;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;3,6433;0,00000;0,0000;;nan;-0,35318;-0,07098;160,729292;24,130470;-0,001841;23,772940;23,752443;-0,0004;-0,0434;;;0,00;0,00;0,18;;351,100;351,708;0,0364330;20,95000;0,04900;-0,00400;0,0005027;;;;;;
;;579;20,94600;111,62500;-0,004000;0,049;100,17;20,8000;-68,670;0,00;101,226;0,009;263,190;347,850;347,55;844,183;;;575,300;581,000;556,800;305,950;;;;;0,00;0,00;0,00;3,00;2,07;0,000;0,000;0,56;0,59;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;3,65356;0,00000;0,0000;;nan;-0,23498;-0,07165;160,732946;24,358648;-0,002007;23,990840;23,970150;-0,0004;-0,0478;;;0,00;0,00;0,22;;350,431;350,369;0,0365356;20,94900;0,04900;0,01100;0,0004998;;;;;;
;;580;20,94800;110,17499;0,000000;0,050;100,17;20,8000;-68,670;0,00;101,238;0,009;263,190;347,750;347,45;844,283;;;575,500;581,100;556,800;305,950;;;;;0,00;0,00;0,00;3,00;2,07;0,000;0,000;0,56;0,59;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;2,29223;0,00000;0,0000;;nan;-0,13687;-0,02932;160,735238;24,203402;-0,002027;23,831085;23,810526;-0,0004;-0,0479;;;0,00;0,00;0,15;;349,764;350,369;0,0229223;20,94700;0,04900;0,02200;0,0003158;;;;;;
;;581;20,94900;107,35000;0,003000;0,050;100,13;20,8000;-68,670;0,00;101,226;0,009;263,190;347,550;347,25;844,150;;;575,200;581,100;556,700;305,950;;;;;0,00;0,00;0,00;3,00;2,07;0,000;0,000;0,56;0,60;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;1,55665;0,00000;0,0000;;nan;-0,06360;-0,02895;160,736795;23,897960;-0,001584;23,516809;23,496509;-0,0003;-0,0370;;;0,00;0,00;0,12;;349,097;349,035;0,0155665;20,94800;0,04900;0,01700;0,0002174;;;;;;
;;582;20,94900;109,37500;0,003000;0,049;100,18;20,8000;-68,670;0,00;101,234;0,009;263,190;347,450;347,15;844,183;;;575,300;581,100;556,700;305,950;;;;;0,00;0,00;0,00;3,00;2,07;0,000;0,000;0,57;0,60;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;1,66305;0,00000;0,0000;;nan;-0,06420;-0,07097;160,738458;24,125779;-0,002113;23,734163;23,713670;-0,0004;-0,0497;;;0,00;0,00;0,12;;348,431;349,035;0,0166305;20,94700;0,04900;0,02500;0,0002301;;;;;;
;;583;20,94900;113,80001;0,010000;0,049;100,18;20,8000;-68,680;0,00;101,234;0,009;263,190;347,250;347,05;844,150;;;575,300;581,100;556,600;305,950;;;;;0,00;0,00;0,00;3,00;2,07;0,000;0,000;0,57;0,60;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;1,03838;0,00000;0,0000;;nan;0,10645;-0,07241;160,739496;24,616056;-0,002113;24,202543;24,188603;-0,0004;-0,0507;;;0,00;0,00;0,13;;347,768;347,706;0,0103838;20,94700;0,04900;0,01500;0,0001415;;;;;;
;;584;20,94800;113,70000;0,009000;0,049;100,19;20,8000;-68,680;0,00;101,236;0,009;263,190;347,150;346,85;844,217;;;575,400;581,200;556,600;305,950;;;;;0,00;0,00;0,00;3,00;2,08;0,000;0,000;0,57;0,61;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;1,57775999;0,00000;0,0000;;nan;0,08186;-0,07239;160,741074;24,608781;-0,002225;24,188422;24,167519;-0,0005;-0,0534;;;0,00;0,00;0,16;;347,107;347,706;0,0157776;20,94700;0,04900;0,01300;0,0002146;;;;;;
;;585;20,94900;111,95000;0,010000;0,049;100,16;20,8000;-68,680;0,00;101,236;0,009;263,190;347,050;346,85;844,283;;;575,600;581,200;556,600;305,950;;;;;0,00;0,00;0,00;3,00;2,08;0,000;0,000;0,58;0,61;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;1,0302;0,00000;0,0000;;nan;0,10561;-0,07184;160,742104;24,422183;-0,001937;23,998096;23,984266;-0,0004;-0,0461;;;0,00;0,00;0,12;;346,449;346,386;0,0103020;20,94900;0,04900;0,01100;0,0001415;;;;;;
;;586;20,94700;111,57500;0,002000;0,049;100,21;20,8000;-68,680;0,00;101,228;0,009;263,190;347,050;346,75;844,350;;;575,800;581,200;556,600;305,950;;;;;0,00;0,00;0,00;3,00;2,08;0,000;0,000;0,58;0,61;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;2,65675;0,00000;0,0000;;nan;-0,08921;-0,07172;160,744761;24,381245;-0,002383;23,957870;23,937160;-0,0005;-0,0566;;;0,00;0,00;0,19;;345,794;346,386;0,0265675;20,94800;0,04800;0,00600;0,0003635;;;;;;
;;587;20,94700;112,07500;-0,001000;0,049;100,21;20,8000;-68,680;0,00;101,228;0,009;263,190;346,850;346,55;844,283;;;575,600;581,300;556,500;305,950;;;;;0,00;0,00;0,00;3,00;2,08;0,000;0,000;0,58;0,61;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;2,94358000;0,00000;0,0000;;nan;-0,16262;-0,07190;160,747705;24,442858;-0,002396;24,004571;23,983809;-0,0005;-0,0570;;;0,00;0,00;0,19;;345,144;345,080;0,0294358;20,94600;0,04800;-0,01300;0,0004015;;;;;;
;;588;20,94700;113,12500;-0,002000;0,049;100,20;20,8000;-68,690;0,00;101,228;0,009;263,183;346,750;346,45;844,150;;;575,200;581,300;556,500;305,950;;;;;0,00;0,00;0,00;3,00;2,08;0,000;0,000;0,58;0,62;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;3,05158999;0,00000;0,0000;;nan;-0,18791;-0,07225;160,750756;24,560630;-0,002323;24,113278;24,092416;-0,0005;-0,0556;;;0,00;0,00;0,19;;344,497;345,080;0,0305159;20,94700;0,04900;-0,01200;0,0004141;;;;;;
;;589;20,94800;116,32500;-0,004000;0,049;100,19;20,8000;-68,690;0,00;101,228;0,009;263,190;346,550;346,25;844,150;;;575,200;581,300;556,500;305,950;;;;;0,00;0,00;0,00;3,00;2,08;0,000;0,000;0,59;0,62;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;2,83463;0,00000;0,0000;;nan;-0,24033;-0,07328;160,753591;24,912771;-0,002182;24,444897;24,423735;-0,0005;-0,0529;;;0,00;0,00;0,16;;343,852;343,788;0,0283463;20,94800;0,04900;0,00100;0,0003791;;;;;;
;;590;20,94900;111,35000;0,011000;0,049;100,22;20,8000;-68,690;0,00;101,228;0,009;263,183;346,450;346,15;844,283;;;575,500;581,400;556,500;305,950;;;;;0,00;0,00;0,00;3,00;2,08;0,000;0,000;0,59;0,62;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;0,93516;0,00000;0,0000;;nan;0,12975;-0,07171;160,754526;24,377732;-0,002456;23,913004;23,892297;-0,0005;-0,0583;;;0,00;0,00;0,12;;343,207;343,788;0,0093516;20,94800;0,04800;0,00100;0,0001289;;;;;;
;;591;20,95000;111,35000;0,022000;0,049;100,19;20,8000;-68,690;0,00;101,228;0,009;263,183;346,350;346,15;844,183;;;575,300;581,400;556,400;305,950;;;;;0,00;0,00;0,00;3,00;2,08;0,000;0,000;0,59;0,62;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;0,0;0,00000;0,0000;;nan;0,39740;-0,07172;160,754526;24,381251;-0,002244;23,909552;23,895746;-0,0005;-0,0532;;;0,00;0,00;0,09;;342,562;342,499;0,0000000;20,94700;0,04900;0,00400;-0,0000708;;;;;;
;;592;20,94900;109,92500;0,017000;0,049;100,16;20,8000;-68,690;0,00;101,230;0,009;263,183;346,250;346,05;844,217;;;575,300;581,500;556,400;306,050;;;;;0,00;0,00;0,00;3,00;2,08;0,000;0,000;0,59;0,62;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;0,37379;0,00000;0,0000;;nan;0,27402;-0,07127;160,754900;24,228236;-0,001919;23,752638;23,738919;-0,0004;-0,0452;;;0,00;0,00;0,12;;341,918;342,499;0,0037379;20,94700;0,04900;0,00000;0,0000529;;;;;;
;;593;20,94700;112,72500;0,025000;0,049;100,20;20,8000;-68,690;0,00;101,230;0,009;263,183;346,150;345,95;844,183;;;575,200;581,500;556,400;306,050;;;;;0,00;0,00;0,00;3,00;2,08;0,000;0,000;0,59;0,63;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;0,51708999;0,00000;0,0000;;nan;0,47343;-0,07218;160,755417;24,538410;-0,002275;24,049775;24,035880;-0,0005;-0,0543;;;0,00;0,00;0,19;;341,278;341,215;0,0051709;20,94700;0,04800;0,00200;0,0000724;;;;;;
;;594;20,94800;114,75000;0,015000;0,049;100,20;20,8000;-68,700;0,00;101,230;0,009;263,183;346,050;345,85;844,250;;;575,300;581,600;556,400;306,050;;;;;0,00;0,00;0,00;3,00;2,08;0,000;0,000;0,60;0,63;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;1,01977;0,00000;0,0000;;nan;0,23063;-0,07284;160,756437;24,761410;-0,002306;24,261324;24,247302;-0,0005;-0,0555;;;0,00;0,00;0,16;;340,640;341,215;0,0101977;20,94800;0,04900;0,01400;0,0001386;;;;;;
;;595;20,94700;113,40000;0,013000;0,049;100,21;20,8000;-68,710;0,00;101,230;0,009;263,183;345,950;345,75;844,283;;;575,300;581,700;556,400;306,050;;;;;0,00;0,00;0,00;3,00;2,08;0,000;0,000;0,60;0,63;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;1,64793;0,00000;0,0000;;nan;0,18017;-0,07242;160,758084;24,618881;-0,002395;24,114703;24,100762;-0,0005;-0,0573;;;0,00;0,00;0,19;;340,006;339,944;0,0164793;20,94700;0,04900;0,00600;0,0002243;;;;;;
;;596;20,94700;113,29999;0,011000;0,049;100,20;20,8000;-68,710;0,00;101,232;0,009;263,183;345,750;345,55;844,283;;;575,300;581,700;556,400;306,050;;;;;0,00;0,00;0,00;3,00;2,08;0,000;0,000;0,60;0,63;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;1,83579999;0,00000;0,0000;;nan;0,13101;-0,07241;160,759920;24,615140;-0,002336;24,097099;24,083160;-0,0005;-0,0558;;;0,00;0,00;0,19;;339,376;339,944;0,0183580;20,94700;0,04900;0,01100;0,0002496;;;;;;
;;597;20,94700;112,32501;0,006000;0,048;100,23;20,8000;-68,700;0,00;101,232;0,009;263,183;345,650;345,45;844,350;;;575,400;581,800;556,400;306,050;;;;;0,00;0,00;0,00;3,00;2,08;0,000;0,000;0,60;0,63;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;2,38948;0,00000;0,0000;;nan;0,00815;-0,11452;160,762310;24,512545;-0,002570;23,989723;23,975842;-0,0005;-0,0612;;;0,00;0,00;0,19;;338,748;338,686;0,0238948;20,94800;0,04900;-0,00700;0,0003256;;;;;;
;;598;20,94900;113,90000;-0,013000;0,048;100,12;20,8000;-68,700;0,00;101,232;0,009;263,183;345,550;345,45;844,450;;;575,700;581,800;556,400;306,050;;;;;0,00;0,00;0,00;3,00;2,08;0,000;0,000;0,60;0,63;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;3,30437999;0,00000;0,0000;;nan;-0,45988;-0,11534;160,765614;24,687372;-0,001523;24,153832;24,146842;-0,0003;-0,0365;;;0,00;0,00;0,13;;338,125;338,686;0,0330438;20,94900;0,04900;-0,01100;0,0004452;;;;;;
;;599;20,94800;108,25000;-0,012000;0,049;100,19;20,8000;-68,700;0,00;101,230;0,009;263,183;345,450;345,35;844,483;;;575,700;581,900;556,400;306,050;;;;;0,00;0,00;0,00;3,00;2,08;0,000;0,000;0,60;0,64;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;3,47432999;0,00000;0,0000;;nan;-0,42437;-0,07081;160,769088;24,070761;-0,002188;23,543731;23,536915;-0,0005;-0,0511;;;0,00;0,00;0,15;;337,504;337,442;0,0347433;20,94900;0,04800;-0,00900;0,0004803;;;;;;
;;600;20,94600;112,92500;0,001000;0,049;100,19;20,8000;-68,700;0,00;101,226;0,009;263,183;345,450;345,25;844,583;;;575,900;582,000;556,400;306,050;;;;;0,00;0,00;0,00;3,00;2,09;0,000;0,000;0,60;0,64;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;3,21798999;0,00000;0,0000;;nan;-0,11449;-0,07232;160,772306;24,585039;-0,002201;24,046749;24,032827;-0,0005;-0,0525;;;0,00;0,00;0,22;;336,886;337,442;0,0321799;20,94900;0,04900;0,00000;0,0004365;;;;;;
;;601;20,94700;112,62500;0,001000;0,048;100,20;20,8000;-68,700;0,00;101,226;0,009;263,183;345,350;345,15;844,650;;;576,000;582,100;556,400;306,050;;;;;0,00;0,00;0,00;3,00;2,09;0,000;0,000;0,60;0,64;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;2,86277;0,00000;0,0000;;nan;-0,11436;-0,11472;160,775169;24,555915;-0,002269;24,011310;23,997404;-0,0005;-0,0541;;;0,00;0,00;0,19;;336,270;336,208;0,0286277;20,94900;0,04800;-0,00100;0,0003888;;;;;;
