General information;;time (s);O2 (%);DPT (Pa);CO (%);CO2 (%);PD (%);AHU (%);Mass (g);Methane MFM (g/s);APT (kPa);HFM (kW/m²);Cold Trap TC (K);StackTC (K);Smoke TC (K);Cone heater TC (K);Soot MFM (g/s);Soot;TC cone1;TC cone2;TC cone3;TC aux;CH4;CO;CO2;Ethene;H2O;n.u.;n.u.;UOX Bin;n.u.;UOX Hum.;UOX Temp;n.u.;n.u;TX1;TX2;TX3;TX4;TX5;TX6;TX7;TX8;TX9;TX10;TX11;TX12;TX13;TX14;TX15;n.u;n.u.;n.u.;n.u.;L0;L1;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;HRR/a;EHC;SEA;MLR;MLR/a;COY;CO2Y/sh;THR/a;MFR;K;Vstack;Vsmoke;SPR;RSR;TSP;TSR;COP;CO2P;O2C;TOC;ARHE;Mass;HRR;O2/sh;CO2/sh;CO/sh;phi;FU27;FU28;FU29;FU30;FU31
;;;;;;;;;;;;;;;;;;g/min;°C;°C;°C;°C;ppm;ppm;%;ppm;ppm;no;no;;no;%;°C;no;V;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;%;%;no;no;no;no;no;no;no;no;no;no;kW/m²;MJ/kg;m²/kg;g/s;g/(s*m²);[kg/kg];[kg/kg];MJ/m²;g/s;1/m;l/s;l/s;m²/s;(m²/s)/m²;m²;m²;g/s;g/s;g/s;g;kW/m²;g;kW;[%];[%];%;;;;;;
;;403;20,94600;102,97500;-0,004000;0,049;100,21;19,5000;-68,450;0,00;101,866;0,000;263,203;380,050;381,15;1017,617;;;743,400;760,200;729,800;318,450;;;;;0,00;0,00;0,00;3,00;2,78;0,000;0,000;0,61;0,64;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;2,52068;0,00000;0,0000;;nan;-0,07507;0,01482;161,702150;22,382778;-0,001533;24,085463;24,155175;-0,0003;-0,0368;;;0,00;0,00;0,15;;533,374;532,568;0,0252068;20,94700;0,04900;0,00000;0,0003749;;;;;;
;;404;20,94700;100,35000;-0,001000;0,049;100,22;19,4000;-68,440;0,00;101,866;0,000;263,203;379,850;380,95;1017,517;;;743,200;760,200;729,700;318,450;;;;;0,00;0,00;0,00;3,00;2,78;0,000;0,000;0,61;0,64;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;1,83495;0,00000;0,0000;;nan;-0,00807;0,01464;161,703985;22,101466;-0,001613;23,770236;23,839072;-0,0003;-0,0382;;;0,00;0,00;0,12;;531,830;532,568;0,0183495;20,94600;0,04900;0,00900;0,0002765;;;;;;
;;405;20,94600;102,07500;0,015000;0,050;100,26;19,4000;-68,440;0,00;101,872;0,000;263,196;379,750;380,85;1017,450;;;743,000;760,200;729,700;318,450;;;;;0,00;0,00;0,00;3,00;2,78;0,000;0,000;0,61;0,64;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;0,80608999;0,00000;0,0000;;nan;0,34722;0,05327;161,704791;22,293551;-0,002081;23,970512;24,039946;-0,0004;-0,0497;;;0,00;0,00;0,15;;530,293;529,492;0,0080609;20,94800;0,04900;0,01900;0,0001217;;;;;;
;;406;20,94800;105,67500;0,006000;0,050;100,22;19,4000;-68,450;0,00;101,866;0,000;263,196;379,450;380,55;1017,417;;;742,800;760,300;729,700;318,450;;;;;0,00;0,00;0,00;3,00;2,78;0,000;0,000;0,61;0,64;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;0,77901999;0,00000;0,0000;;nan;0,14996;0,05423;161,705570;22,692236;-0,001681;24,379912;24,450588;-0,0004;-0,0408;;;0,00;0,00;0,10;;528,763;529,492;0,0077902;20,94700;0,04900;0,02000;0,0001149;;;;;;
;;407;20,94900;102,20000;0,013000;0,050;100,17;19,4000;-68,450;0,00;101,868;0,000;263,196;379,250;380,35;1017,517;;;743,100;760,300;729,700;318,450;;;;;0,00;0,00;0,00;3,00;2,78;0,000;0,000;0,61;0,64;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;0,0;0,00000;0,0000;;nan;0,30318;0,05334;161,705570;22,321898;-0,001167;23,969389;24,038911;-0,0002;-0,0278;;;0,00;0,00;0,07;;527,240;526,443;0,0000000;20,94700;0,04800;0,00200;-0,0000341;;;;;;
;;408;20,94700;103,65000;0,003000;0,050;100,10;19,4000;-68,450;0,00;101,860;0,000;263,196;379,050;380,15;1017,550;;;743,200;760,300;729,700;318,450;;;;;0,00;0,00;0,00;3,00;2,78;0,000;0,000;0,61;0,64;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;1,43749;0,00000;0,0000;;nan;0,08139;0,05373;161,707008;22,485620;-0,000511;24,132462;24,202494;-0,0001;-0,0123;;;0,00;0,00;0,12;;525,728;526,443;0,0143749;20,94700;0,04800;0,01200;0,0002132;;;;;;
;;409;20,94600;103,67500;0,011000;0,049;100,18;19,4000;-68,450;0,00;101,870;0,000;263,196;378,850;379,85;1017,550;;;743,200;760,300;729,700;318,450;;;;;0,00;0,00;0,00;3,00;2,78;0,000;0,000;0,61;0,64;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;1,24298;0,00000;0,0000;;nan;0,26071;0,01490;161,708251;22,494266;-0,001272;24,129004;24,192694;-0,0003;-0,0306;;;0,00;0,00;0,15;;524,226;523,430;0,0124298;20,94700;0,04800;0,00100;0,0001850;;;;;;
;;410;20,94600;103,67500;-0,011000;0,049;100,18;19,4000;-68,450;0,00;101,870;0,000;263,196;378,850;379,85;1017,583;;;743,200;760,400;729,700;318,450;;;;;0,00;0,00;0,00;3,00;2,78;0,000;0,000;0,61;0,64;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;3,13517000;0,00000;0,0000;;nan;-0,23232;0,01490;161,711386;22,494266;-0,001272;24,129004;24,192694;-0,0003;-0,0306;;;0,00;0,00;0,15;;522,735;523,430;0,0313517;20,94800;0,04800;-0,00300;0,0004634;;;;;;
;;411;20,94700;102,82500;-0,008000;0,049;100,28;19,4000;-68,450;0,00;101,862;0,000;263,196;378,650;379,75;1017,550;;;743,100;760,400;729,700;318,450;;;;;0,00;0,00;0,00;3,00;2,78;0,000;0,000;0,61;0,64;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;2,46011000;0,00000;0,0000;;nan;-0,16445;0,01484;161,713846;22,407780;-0,002286;24,023544;24,093333;-0,0005;-0,0547;;;0,00;0,00;0,12;;521,255;520,459;0,0246011;20,94900;0,04900;-0,00900;0,0003651;;;;;;
;;412;20,94600;101,85000;-0,011000;0,050;100,21;19,4000;-68,450;0,00;101,870;0,000;263,196;378,450;379,55;1017,717;;;743,500;760,500;729,700;318,450;;;;;0,00;0,00;0,00;3,00;2,78;0,000;0,000;0,61;0,64;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;3,0244;0,00000;0,0000;;nan;-0,23039;0,05331;161,716871;22,307182;-0,001524;23,903060;23,972536;-0,0003;-0,0363;;;0,00;0,00;0,15;;519,783;520,459;0,0302440;20,94900;0,04900;0,00000;0,0004508;;;;;;
;;413;20,94600;102,17500;-0,017000;0,049;100,20;19,4000;-68,450;0,00;101,870;0,000;263,196;378,250;379,35;1017,817;;;743,800;760,500;729,700;318,450;;;;;0,00;0,00;0,00;3,00;2,78;0,000;0,000;0,60;0,64;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;3,62738;0,00000;0,0000;;nan;-0,36441;0,01480;161,720498;22,348651;-0,001433;23,934840;24,004445;-0,0003;-0,0341;;;0,00;0,00;0,15;;518,321;517,530;0,0362738;20,94900;0,04900;-0,00100;0,0005393;;;;;;
;;414;20,94700;101,50000;0,000000;0,049;100,18;19,4000;-68,450;0,00;101,864;0,000;263,196;378,050;379,05;1017,750;;;743,600;760,500;729,700;318,450;;;;;0,00;0,00;0,00;3,00;2,78;0,000;0,000;0,60;0,64;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;1,76463;0,00000;0,0000;;nan;0,01406;0,01475;161,722263;22,280599;-0,001227;23,849341;23,912426;-0,0003;-0,0291;;;0,00;0,00;0,12;;516,865;517,530;0,0176463;20,94900;0,04800;0,01400;0,0002639;;;;;;
;;415;20,94600;105,22500;0,009000;0,049;100,19;19,4000;-68,460;0,00;101,864;0,000;263,196;377,850;378,95;1017,617;;;743,200;760,600;729,600;318,450;;;;;0,00;0,00;0,00;3,00;2,78;0,000;0,000;0,60;0,63;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;1,42747;0,00000;0,0000;;nan;0,21778;0,01503;161,723690;22,691761;-0,001327;24,276602;24,347276;-0,0003;-0,0321;;;0,00;0,00;0,15;;515,414;514,630;0,0142747;20,94700;0,04900;0,01800;0,0002103;;;;;;
;;416;20,94700;99,47500;0,019000;0,049;100,28;19,4000;-68,460;0,00;101,864;0,000;263,196;377,650;378,65;1017,417;;;742,500;760,600;729,700;318,450;;;;;0,00;0,00;0,00;3,00;2,78;0,000;0,000;0,60;0,63;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;0,14404;0,00000;0,0000;;nan;0,43167;0,01461;161,723834;22,068899;-0,002256;23,597741;23,660227;-0,0005;-0,0530;;;0,00;0,00;0,12;;513,969;514,630;0,0014404;20,94800;0,04900;0,02000;0,0000234;;;;;;
;;417;20,94600;103,82500;0,020000;0,049;100,23;19,4000;-68,470;0,00;101,866;0,000;263,196;377,450;378,55;1017,417;;;742,500;760,600;729,700;318,450;;;;;0,00;0,00;0,00;3,00;2,78;0,000;0,000;0,60;0,63;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;0,46976999;0,00000;0,0000;;nan;0,46360;0,01493;161,724304;22,552241;-0,001786;24,101797;24,172036;-0,0004;-0,0429;;;0,00;0,00;0,15;;512,530;511,753;0,0046977;20,94800;0,04900;0,00300;0,0000711;;;;;;
;;418;20,94800;103,42499;0,002000;0,048;100,21;19,4000;-68,470;0,00;101,866;0,000;263,196;377,250;378,35;1017,350;;;742,200;760,700;729,700;318,450;;;;;0,00;0,00;0,00;3,00;2,78;0,000;0,000;0,60;0,63;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;1,28843;0,00000;0,0000;;nan;0,05907;-0,02398;161,725592;22,514722;-0,001526;24,048949;24,119072;-0,0003;-0,0365;;;0,00;0,00;0,10;;511,102;511,753;0,0128843;20,94900;0,04800;0,00800;0,0001908;;;;;;
;;419;20,94700;103,27501;0,012000;0,048;100,17;19,4000;-68,470;0,00;101,866;0,000;263,196;377,050;378,15;1017,517;;;742,700;760,700;729,700;318,450;;;;;0,00;0,00;0,00;3,00;2,79;0,000;0,000;0,60;0,63;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;0,83502999;0,00000;0,0000;;nan;0,28325;-0,02397;161,726427;22,504356;-0,001206;24,025134;24,095224;-0,0003;-0,0289;;;0,00;0,00;0,13;;509,681;508,906;0,0083503;20,95000;0,04800;-0,00200;0,0001246;;;;;;
;;420;20,94700;103,30000;0,001000;0,048;100,21;19,4000;-68,470;0,00;101,874;0,000;263,196;376,850;377,95;1017,683;;;743,100;760,800;729,700;318,450;;;;;0,00;0,00;0,00;3,00;2,79;0,000;0,000;0,59;0,63;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;1,78246;0,00000;0,0000;;nan;0,03663;-0,02398;161,728210;22,513052;-0,001542;24,021668;24,091786;-0,0003;-0,0369;;;0,00;0,00;0,13;;508,270;508,906;0,0178246;20,94700;0,04900;-0,00300;0,0002639;;;;;;
;;421;20,94700;102,60000;-0,003000;0,048;100,18;19,4000;-68,470;0,00;101,862;0,000;263,196;376,750;377,75;1017,783;;;743,400;760,800;729,700;318,450;;;;;0,00;0,00;0,00;3,00;2,79;0,000;0,000;0,59;0,62;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;2,11986;0,00000;0,0000;;nan;-0,05291;-0,02390;161,730330;22,439620;-0,001224;23,936962;24,000497;-0,0003;-0,0292;;;0,00;0,00;0,12;;506,868;506,096;0,0211986;20,94800;0,04800;-0,01800;0,0003145;;;;;;
;;422;20,94700;104,85000;-0,009000;0,049;100,18;19,4000;-68,460;0,00;101,870;0,000;263,196;376,450;377,55;1017,817;;;743,400;760,900;729,700;318,450;;;;;0,00;0,00;0,00;3,00;2,79;0,000;0,000;0,59;0,62;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;2,57822;0,00000;0,0000;;nan;-0,18916;0,01503;161,732908;22,693371;-0,001228;24,188369;24,259049;-0,0003;-0,0296;;;0,00;0,00;0,13;;505,475;506,096;0,0257822;20,95000;0,04900;-0,01500;0,0003777;;;;;;
;;423;20,94800;100,12500;0,000000;0,049;100,12;19,4000;-68,460;0,00;101,866;0,000;263,196;376,350;377,35;1017,950;;;743,700;760,900;729,800;318,450;;;;;0,00;0,00;0,00;3,00;2,79;0,000;0,000;0,59;0,62;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;1,35462;0,00000;0,0000;;nan;0,01399;0,01469;161,734263;22,179091;-0,000664;23,633930;23,696727;-0,0001;-0,0156;;;0,00;0,00;0,10;;504,089;503,319;0,0135462;20,94800;0,04900;0,00700;0,0002035;;;;;;
;;424;20,94900;103,20000;-0,001000;0,049;100,11;19,4000;-68,460;0,00;101,866;0,000;263,196;376,150;377,25;1018,050;;;743,900;761,000;729,800;318,450;;;;;0,00;0,00;0,00;3,00;2,79;0,000;0,000;0,59;0,62;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;1,05354;0,00000;0,0000;;nan;-0,00823;0,01492;161,735316;22,523079;-0,000565;23,987727;24,057876;-0,0001;-0,0135;;;0,00;0,00;0,07;;502,707;503,319;0,0105354;20,94900;0,04900;0,01200;0,0001557;;;;;;
;;425;20,94900;105,27500;0,014000;0,048;100,18;19,4000;-68,470;0,00;101,868;0,000;263,196;375,950;377,05;1018,017;;;743,800;761,000;729,800;318,450;;;;;0,00;0,00;0,00;3,00;2,79;0,000;0,000;0,59;0,62;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;0,0;0,00000;0,0000;;nan;0,33174;-0,02424;161,735316;22,754434;-0,001252;24,221242;24,292111;-0,0003;-0,0302;;;0,00;0,00;0,07;;501,332;500,565;0,0000000;20,94900;0,04800;0,01200;-0,0000215;;;;;;
;;426;20,94900;102,77499;0,018000;0,049;100,16;19,4000;-68,470;0,00;101,864;0,000;263,196;375,750;376,85;1017,983;;;743,700;761,000;729,800;318,450;;;;;0,00;0,00;0,00;3,00;2,79;0,000;0,000;0,58;0,62;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;0,0;0,00000;0,0000;;nan;0,41749;0,01489;161,735316;22,488614;-0,001050;23,925551;23,995593;-0,0002;-0,0250;;;0,00;0,00;0,07;;499,962;500,565;0,0000000;20,94900;0,04800;0,01500;-0,0000848;;;;;;
;;427;20,94900;98,62500;0,020000;0,049;100,10;19,4000;-68,460;0,00;101,868;0,000;263,196;375,550;376,65;1017,983;;;743,600;761,100;729,800;318,450;;;;;0,00;0,00;0,00;3,00;2,79;0,000;0,000;0,58;0,61;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;0,0;0,00000;0,0000;;nan;0,45299;0,01459;161,735316;22,035762;-0,000446;23,431285;23,499916;-0,0001;-0,0104;;;0,00;0,00;0,07;;498,600;497,837;0,0000000;20,94800;0,04800;0,00400;-0,0001101;;;;;;
;;428;20,94700;107,57500;0,003000;0,049;100,12;19,4000;-68,460;0,00;101,868;0,000;263,196;375,350;376,45;1017,983;;;743,600;761,100;729,800;318,450;;;;;0,00;0,00;0,00;3,00;2,79;0,000;0,000;0,58;0,61;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;1,5591;0,00000;0,0000;;nan;0,08333;0,01524;161,736875;23,020033;-0,000682;24,464854;24,536551;-0,0001;-0,0166;;;0,00;0,00;0,13;;497,247;497,837;0,0155910;20,94800;0,04900;0,01400;0,0002259;;;;;;
;;429;20,94800;103,95000;0,008000;0,048;100,12;19,4000;-68,460;0,00;101,864;0,000;263,196;375,150;376,25;1018,050;;;743,800;761,100;729,800;318,450;;;;;0,00;0,00;0,00;3,00;2,79;0,000;0,000;0,58;0,61;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;0,77589;0,00000;0,0000;;nan;0,19469;-0,02411;161,737651;22,634882;-0,000616;24,042712;24,113209;-0,0001;-0,0147;;;0,00;0,00;0,10;;495,903;495,141;0,0077589;20,94900;0,04900;0,00000;0,0001149;;;;;;
;;430;20,94800;99,72500;-0,002000;0,048;100,14;19,4000;-68,460;0,00;101,866;0,000;263,196;374,850;375,95;1017,983;;;743,600;761,100;729,800;318,450;;;;;0,00;0,00;0,00;3,00;2,79;0,000;0,000;0,58;0,61;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;1,60848;0,00000;0,0000;;nan;-0,03020;-0,02363;161,739260;22,178988;-0,000822;23,539623;23,608701;-0,0002;-0,0193;;;0,00;0,00;0,10;;494,567;495,141;0,0160848;20,94900;0,04900;0,00000;0,0002414;;;;;;
;;431;20,94900;100,45000;-0,003000;0,049;100,14;19,4000;-68,460;0,00;101,866;0,000;263,196;374,750;375,75;1017,950;;;743,400;761,200;729,800;318,450;;;;;0,00;0,00;0,00;3,00;2,79;0,000;0,000;0,58;0,61;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;1,21163;0,00000;0,0000;;nan;-0,05249;0,01474;161,740471;22,262432;-0,000869;23,621883;23,684916;-0,0002;-0,0204;;;0,00;0,00;0,07;;493,238;492,478;0,0121163;20,94900;0,04900;-0,01900;0,0001811;;;;;;
;;432;20,95000;104,22500;-0,018000;0,048;100,08;19,4000;-68,460;0,00;101,860;0,000;263,196;374,550;375,55;1017,983;;;743,400;761,300;729,800;318,450;;;;;0,00;0,00;0,00;3,00;2,79;0,000;0,000;0,58;0,61;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;2,21055;0,00000;0,0000;;nan;-0,39247;-0,02416;161,742682;22,682948;-0,000312;24,055233;24,119458;-0,0001;-0,0075;;;0,00;0,00;0,04;;491,917;492,478;0,0221055;20,94700;0,04800;-0,01000;0,0003231;;;;;;
;;433;20,94700;105,30000;-0,015000;0,049;100,18;19,4000;-68,470;0,00;101,866;0,000;263,196;374,350;375,45;1018,017;;;743,500;761,300;729,800;318,450;;;;;0,00;0,00;0,00;3,00;2,79;0,000;0,000;0,58;0,61;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;3,11405;0,00000;0,0000;;nan;-0,32643;0,01510;161,745796;22,805717;-0,001215;24,172515;24,243544;-0,0003;-0,0292;;;0,00;0,00;0,13;;490,606;489,851;0,0311405;20,94700;0,04900;0,00200;0,0004536;;;;;;
;;434;20,94800;102,07500;0,007000;0,049;100,18;19,4000;-68,480;0,00;101,864;0,000;263,196;374,150;375,25;1018,050;;;743,600;761,300;729,800;318,550;;;;;0,00;0,00;0,00;3,00;2,79;0,000;0,000;0,57;0,61;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;0,77045999;0,00000;0,0000;;nan;0,17081;0,01487;161,746566;22,459768;-0,001248;23,793114;23,863066;-0,0003;-0,0296;;;0,00;0,00;0,10;;489,300;489,851;0,0077046;20,94900;0,04900;0,00600;0,0001149;;;;;;
;;435;20,95000;100,37500;0,012000;0,049;100,13;19,4000;-68,480;0,00;101,860;0,000;263,196;374,050;375,05;1018,150;;;743,900;761,300;729,800;318,550;;;;;0,00;0,00;0,00;3,00;2,79;0,000;0,000;0,57;0,60;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;0,0;0,00000;0,0000;;nan;0,28037;0,01475;161,746566;22,274933;-0,000793;23,590999;23,654068;-0,0002;-0,0186;;;0,00;0,00;0,04;;487,997;487,247;0,0000000;20,94800;0,04900;-0,00200;-0,0000692;;;;;;
;;436;20,94800;101,90000;0,012000;0,048;100,19;19,4000;-68,480;0,00;101,864;0,000;263,196;373,850;374,85;1018,117;;;743,700;761,400;729,800;318,550;;;;;0,00;0,00;0,00;3,00;2,79;0,000;0,000;0,57;0,60;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;0,42604000;0,00000;0,0000;;nan;0,28257;-0,02392;161,746992;22,449509;-0,001346;23,763177;23,826741;-0,0003;-0,0318;;;0,00;0,00;0,10;;486,700;487,247;0,0042604;20,94700;0,04900;0,01200;0,0000643;;;;;;
;;437;20,94900;106,65000;0,015000;0,048;100,06;19,4000;-68,480;0,00;101,872;0,000;263,196;373,650;374,75;1018,117;;;743,700;761,400;729,800;318,450;;;;;0,00;0,00;0,00;3,00;2,80;0,000;0,000;0,57;0,60;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;0,0;0,00000;0,0000;;nan;0,35782;-0,02447;161,746992;22,972930;-0,000022;24,304218;24,375768;0,0000;-0,0005;;;0,00;0,00;0,07;;485,409;484,663;0,0000000;20,94600;0,04900;-0,00400;-0,0000341;;;;;;
;;438;20,94900;107,10000;0,004000;0,048;100,10;19,4000;-68,480;0,00;101,864;0,000;263,196;373,450;374,55;1018,083;;;743,600;761,400;729,800;318,550;;;;;0,00;0,00;0,00;3,00;2,80;0,000;0,000;0,57;0,60;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;0,72426;0,00000;0,0000;;nan;0,10630;-0,02453;161,747717;23,027509;-0,000441;24,348920;24,420640;-0,0001;-0,0107;;;0,00;0,00;0,07;;484,126;484,663;0,0072426;20,94800;0,04800;0,00900;0,0001051;;;;;;
;;439;20,94900;102,20000;0,014000;0,049;100,11;19,4000;-68,480;0,00;101,870;0,000;263,196;373,350;374,45;1018,083;;;743,600;761,400;729,800;318,550;;;;;0,00;0,00;0,00;3,00;2,80;0,000;0,000;0,57;0,60;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;0,0;0,00000;0,0000;;nan;0,32800;0,01490;161,747717;22,497581;-0,000553;23,782212;23,852282;-0,0001;-0,0131;;;0,00;0,00;0,07;;482,850;482,105;0,0000000;20,94800;0,04800;0,01100;-0,0000341;;;;;;
;;440;20,94800;103,45001;0,000000;0,049;100,19;19,4000;-68,490;0,00;101,862;0,000;263,196;373,150;374,35;1018,183;;;743,800;761,500;729,800;318,550;;;;;0,00;0,00;0,00;3,00;2,80;0,000;0,000;0,57;0,60;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;1,38282;0,00000;0,0000;;nan;0,01429;0,01499;161,749099;22,640812;-0,001337;23,920800;23,997726;-0,0003;-0,0319;;;0,00;0,00;0,10;;481,581;482,105;0,0138282;20,94800;0,04700;-0,00100;0,0002035;;;;;;
;;441;20,94800;107,82500;0,000000;0,049;100,09;19,4000;-68,490;0,00;101,862;0,000;263,196;373,050;374,15;1018,183;;;743,800;761,500;729,800;318,550;;;;;0,00;0,00;0,00;3,00;2,80;0,000;0,000;0,57;0,60;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;1,41194;0,00000;0,0000;;nan;0,01459;0,01531;161,750511;23,117702;-0,000352;24,418106;24,490107;-0,0001;-0,0086;;;0,00;0,00;0,10;;480,321;479,578;0,0141194;20,94800;0,04800;-0,01200;0,0002035;;;;;;
