General information;;time (s);O2 (%);DPT (Pa);CO (%);CO2 (%);PD (%);AHU (%);Mass (g);Methane MFM (g/s);APT (kPa);HFM (kW/m²);Cold Trap TC (K);StackTC (K);Smoke TC (K);Cone heater TC (K);Soot MFM (g/s);Soot;TC cone1;TC cone2;TC cone3;TC aux;CH4;CO;CO2;Ethene;H2O;n.u.;n.u.;UOX Bin;n.u.;UOX Hum.;UOX Temp;n.u.;n.u;TX1;TX2;TX3;TX4;TX5;TX6;TX7;TX8;TX9;TX10;TX11;TX12;TX13;TX14;TX15;n.u;n.u.;n.u.;n.u.;L0;L1;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;HRR/a;EHC;SEA;MLR;MLR/a;COY;CO2Y/sh;THR/a;MFR;K;Vstack;Vsmoke;SPR;RSR;TSP;TSR;COP;CO2P;O2C;TOC;ARHE;Mass;HRR;O2/sh;CO2/sh;CO/sh;phi;FU27;FU28;FU29;FU30;FU31
;;;;;;;;;;;;;;;;;;g/min;°C;°C;°C;°C;ppm;ppm;%;ppm;ppm;no;no;;no;%;°C;no;V;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;%;%;no;no;no;no;no;no;no;no;no;no;kW/m²;MJ/kg;m²/kg;g/s;g/(s*m²);[kg/kg];[kg/kg];MJ/m²;g/s;1/m;l/s;l/s;m²/s;(m²/s)/m²;m²;m²;g/s;g/s;g/s;g;kW/m²;g;kW;[%];[%];%;;;;;;
;;210;15,54200;72,97500;0,043000;4,692;77,46;21,9000;-56,130;0,00;101,102;0,009;263,177;562,650;630,95;1137,750;;;874,500;871,300;848,000;314,250;;;;;0,00;0,00;0,00;3,00;1,79;0,000;0,000;0,58;0,44;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;1191,43749;0,00001;0,0001;;nan;0,56016;126,43215;112,398746;15,449883;0,254511;24,612956;27,600719;0,0616;6,9737;;;0,00;1,12;106,60;;843,434;841,023;11,9143749;14,77700;5,28900;0,04400;0,2650640;;;;;;
;;211;15,51700;68,10000;0,032000;4,700;78,27;21,9000;-56,920;0,00;101,102;0,009;263,177;563,450;631,95;1137,650;;;874,200;871,100;848,200;314,250;;;;;0,00;0,00;0,00;3,00;1,79;0,000;0,000;0,58;0,44;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;1156,21755;0,00001;0,0001;;nan;0,37390;122,26261;113,554963;14,914310;0,244122;23,793526;26,686163;0,0571;6,4674;;;0,00;1,08;103,38;;846,646;847,264;11,5621755;14,70800;5,35100;0,03800;0,2665038;;;;;;
;;212;15,46100;67,47500;0,032000;4,703;78,95;21,9000;-57,330;0,00;101,102;0,009;263,177;565,150;634,85;1137,417;;;873,500;871,000;848,300;314,250;;;;;0,00;0,00;0,00;3,00;1,79;0,000;0,000;0,58;0,45;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;1162,30308;0,00001;0,0001;;nan;0,37165;121,60366;114,717267;14,823368;0,235488;23,719792;26,645157;0,0550;6,2291;;;0,00;1,07;103,82;;849,707;847,264;11,6230308;14,61300;5,45500;0,04700;0,2696363;;;;;;
;;213;15,42100;70,60000;0,035000;4,752;78,35;21,9000;-58,100;0,00;101,102;0,009;263,177;566,650;636,75;1137,583;;;874,200;870,800;848,300;314,250;;;;;0,00;0,00;0,00;3,00;1,79;0,000;0,000;0,58;0,44;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;1194,95895;0,00001;0,0001;;nan;0,42588;125,53704;115,912225;15,142661;0,243052;24,295026;27,300552;0,0582;6,5874;;;0,00;1,11;106,83;;852,872;853,580;11,9495895;14,49900;5,54300;0,06400;0,2714163;;;;;;
;;214;15,42200;69,70000;0,046000;4,820;78,42;21,9000;-58,480;0,00;101,102;0,009;263,183;568,050;638,75;1138,317;;;876,700;870,600;848,200;314,250;;;;;0,00;0,00;0,00;3,00;1,79;0,000;0,000;0,58;0,45;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;1182,54236;0,00001;0,0001;;nan;0,59079;126,38849;117,094768;15,027281;0,242175;24,169476;27,177631;0,0577;6,5340;;;0,01;1,12;106,00;;856,070;853,580;11,8254236;14,35900;5,70200;0,06700;0,2706378;;;;;;
;;215;15,40200;66,05000;0,058000;4,907;78,77;21,9000;-59,310;0,00;101,102;0,009;263,177;569,150;640,45;1139,017;;;879,100;870,400;848,100;314,250;;;;;0,00;0,00;0,00;3,00;1,79;0,000;0,000;0,58;0,45;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;1150,96784;0,00001;0,0001;;nan;0,75298;125,16309;118,245736;14,614378;0,237727;23,550891;26,501217;0,0553;6,2544;;;0,01;1,11;103,46;;859,066;859,695;11,5096784;14,18800;5,80400;0,07400;0,2708611;;;;;;
;;216;15,34600;62,02500;0,055000;4,967;77,48;21,9000;-59,620;0,00;101,102;0,009;263,183;571,050;643,25;1138,517;;;878,100;870,100;847,900;314,250;;;;;0,00;0,00;0,00;3,00;1,79;0,000;0,000;0,58;0,44;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;1124,04928;0,00001;0,0001;;nan;0,68535;122,59157;119,369785;14,138509;0,254236;22,860094;25,750382;0,0574;6,4992;;;0,01;1,08;101,11;;861,811;859,695;11,2404928;14,10000;5,86900;0,08100;0,2735030;;;;;;
;;217;15,24600;62,02500;0,057000;5,003;77,48;21,9000;-60,420;0,00;101,102;0,009;263,183;571,050;643,25;1139,217;;;880,500;869,800;847,900;314,250;;;;;0,00;0,00;0,00;3,00;1,79;0,000;0,000;0,58;0,44;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;1145,19407;0,00001;0,0001;;nan;0,71412;123,48939;120,514979;14,138509;0,254236;22,860094;25,750382;0,0574;6,4992;;;0,01;1,09;102,91;;864,501;865,295;11,4519407;14,03600;5,93900;0,05500;0,2787986;;;;;;
;;218;15,15300;65,25000;0,050000;5,017;78,92;21,9000;-60,790;0,00;101,112;0,009;263,177;572,050;645,25;1139,983;;;883,200;869,500;847,800;314,250;;;;;0,00;0,00;0,00;3,00;1,79;0,000;0,000;0,59;0,45;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;1194,70531;0,00001;0,0001;;nan;0,62866;126,91186;121,709684;14,488738;0,235897;23,467392;26,470299;0,0548;6,1990;;;0,01;1,12;107,19;;867,410;865,295;11,9470531;13,90900;6,12100;0,04400;0,2839706;;;;;;
;;219;15,08500;69,00000;0,050000;5,103;79,86;21,9000;-61,630;0,00;101,104;0,009;263,177;574,650;649,55;1140,017;;;883,600;869,200;847,800;314,350;;;;;0,00;0,00;0,00;3,00;1,79;0,000;0,000;0,59;0,46;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;1238,56427;0,00001;0,0001;;nan;0,64507;132,48002;122,948249;14,865521;0,223967;24,187100;27,339652;0,0537;6,0788;;;0,01;1,17;111,27;;870,614;871,378;12,3856427;13,69800;6,26100;0,04800;0,2870230;;;;;;
;;220;15,06000;70,87500;0,055000;5,202;78,80;21,9000;-62,050;0,00;101,100;0,009;263,183;576,050;651,65;1138,283;;;878,900;868,900;847,600;314,350;;;;;0,00;0,00;0,00;3,00;1,79;0,000;0,000;0,59;0,45;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;1255,76956;0,00001;0,0001;;nan;0,72957;136,73916;124,204018;15,047825;0,237347;24,543370;27,764407;0,0578;6,5420;;;0,01;1,21;113,12;;873,994;871,378;12,5576956;13,54400;6,36800;0,03700;0,2874989;;;;;;
;;221;15,01800;66,62500;0,044000;5,289;76,95;21,9000;-62,950;0,00;101,104;0,009;263,177;577,650;653,75;1139,317;;;882,600;868,500;847,400;314,350;;;;;0,00;0,00;0,00;3,00;1,79;0,000;0,000;0,59;0,44;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;1222,76413;0,00001;0,0001;;nan;0,54333;134,63473;125,426782;14,569462;0,261082;23,829150;26,968419;0,0618;6,9899;;;0,00;1,19;110,31;;877,277;877,856;12,2276413;13,40700;6,53400;0,04100;0,2891826;;;;;;
;;222;14,89800;65,35000;0,038000;5,351;77,99;21,9000;-63,350;0,00;101,098;0,009;263,183;579,750;657,55;1141,450;;;889,600;868,100;847,200;314,350;;;;;0,00;0,00;0,00;3,00;1,79;0,000;0,000;0,59;0,45;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;1234,13766;0,00001;0,0001;;nan;0,44924;134,68515;126,660920;14,403224;0,247660;23,642900;26,815677;0,0583;6,5930;;;0,00;1,19;111,27;;880,444;877,856;12,3413767;13,21000;6,75000;0,04500;0,2954285;;;;;;
;;223;14,77700;66,15000;0,047000;5,455;78,48;21,9000;-64,280;0,00;101,098;0,009;263,177;582,450;661,95;1142,883;;;894,600;867,600;847,000;314,350;;;;;0,00;0,00;0,00;3,00;1,79;0,000;0,000;0,59;0,46;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;1262,32926;0,00001;0,0001;;nan;0,58339;137,85858;127,923249;14,457490;0,241477;23,842501;27,096822;0,0574;6,4958;;;0,01;1,22;113,93;;883,709;884,339;12,6232926;12,99400;6,83400;0,06500;0,3012211;;;;;;
;;224;14,70800;69,50000;0,064000;5,543;76,35;21,9000;-64,710;0,00;101,102;0,009;263,177;584,250;664,45;1143,217;;;895,800;867,300;847,100;314,350;;;;;0,00;0,00;0,00;3,00;1,79;0,000;0,000;0,60;0,44;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;1304,15258;0,00001;0,0001;;nan;0,85310;143,39364;129,227402;14,796205;0,269008;24,476500;27,836389;0,0657;7,4339;;;0,01;1,27;117,91;;887,176;884,339;13,0415258;12,93000;6,80000;0,06600;0,3041698;;;;;;
;;225;14,61300;72,65000;0,067000;5,702;77,87;21,9000;-65,570;0,00;101,102;0,009;263,177;585,650;665,85;1140,550;;;888,500;866,900;846,800;314,350;;;;;0,00;0,00;0,00;3,00;1,80;0,000;0,000;0,60;0,45;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;1348,37857;0,00001;0,0001;;nan;0,91733;150,67601;130,575780;15,109707;0,249316;25,055003;28,486082;0,0623;7,0505;;;0,01;1,33;122,24;;890,896;891,526;13,4837857;13,05800;6,58300;0,07300;0,3080824;;;;;;
;;226;14,49900;64,50000;0,074000;5,804;78,45;21,9000;-66,020;0,00;101,102;0,009;263,183;588,950;672,75;1138,083;;;882,100;866,400;846,300;314,350;;;;;0,00;0,00;0,00;3,00;1,80;0,000;0,000;0,60;0,46;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;1288,59311;0,00001;0,0001;;nan;0,96321;144,15103;131,864373;14,197045;0,241804;23,674272;27,042817;0,0574;6,4917;;;0,01;1,27;116,94;;894,518;891,526;12,8859311;13,34500;6,32000;0,06400;0,3135234;;;;;;
;;227;14,35900;59,37500;0,081000;5,869;79,32;21,9000;-66,710;0,00;101,098;0,009;263,183;590,050;675,15;1137,417;;;881,100;865,900;845,800;314,350;;;;;0,00;0,00;0,00;3,00;1,80;0,000;0,000;0,60;0,47;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;1262,65929;0,00001;0,0001;;nan;1,02031;139,74476;133,127033;13,608639;0,230776;22,735462;26,014485;0,0527;5,9600;;;0,01;1,23;114,53;;897,807;898,544;12,6265929;13,72300;5,93000;0,05700;0,3207320;;;;;;
;;228;14,18800;68,45000;0,055000;5,939;77,55;21,9000;-67,180;0,00;101,102;0,009;263,183;591,650;676,95;1137,417;;;882,000;865,400;845,400;314,350;;;;;0,00;0,00;0,00;3,00;1,80;0,000;0,000;0,60;0,46;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;1391,26018;0,00001;0,0001;;nan;0,70784;151,65012;134,518293;14,591892;0,253341;24,444251;27,968453;0,0622;7,0342;;;0,01;1,34;125,99;;901,402;898,544;13,9126018;14,07500;5,59000;0,05700;0,3298892;;;;;;
;;229;14,10000;69,52500;0,044000;6,121;76,80;21,9000;-67,910;0,00;101,102;0,009;263,183;592,450;677,95;1136,050;;;878,700;865,000;845,000;314,350;;;;;0,00;0,00;0,00;3,00;1,80;0,000;0,000;0,60;0,45;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;1415,41151;0,00001;0,0001;;nan;0,54833;157,45766;135,933704;14,696095;0,263028;24,652100;28,209792;0,0651;7,3662;;;0,00;1,39;128,54;;905,465;905,844;14,1541151;14,53300;5,17600;0,04300;0,3333523;;;;;;
;;230;14,03600;66,62500;0,048000;6,261;76,53;21,9000;-68,310;0,00;101,102;0,009;263,183;591,950;676,55;1135,550;;;878,100;864,500;844,600;314,350;;;;;0,00;0,00;0,00;3,00;1,80;0,000;0,000;0,60;0,45;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;1395,63824;0,00001;0,0001;;nan;0,59560;157,75625;137,329343;14,392406;0,266552;24,122298;27,569796;0,0645;7,2955;;;0,01;1,39;127,06;;909,496;905,844;13,9563824;14,98600;4,81000;0,04400;0,3357117;;;;;;
;;231;13,90900;69,22500;0,037000;6,368;76,30;21,9000;-68,910;0,00;101,104;0,009;263,177;591,850;675,15;1134,117;;;874,500;864,100;844,300;314,350;;;;;0,00;0,00;0,00;3,00;1,80;0,000;0,000;0,61;0,45;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;1448,37132;0,00001;0,0001;;nan;0,44285;163,58504;138,777714;14,671785;0,269651;24,586396;28,046811;0,0663;7,5080;;;0,00;1,45;131,90;;913,589;914,203;14,4837132;15,49200;4,37100;0,02200;0,3419784;;;;;;
;;232;13,69800;67,65000;0,041000;6,534;76,81;21,9000;-69,270;0,00;101,104;0,009;263,183;590,450;672,05;1132,317;;;869,900;863,700;843,900;314,350;;;;;0,00;0,00;0,00;3,00;1,80;0,000;0,000;0,61;0,46;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;1475,19307;0,00001;0,0001;;nan;0,49740;166,14937;140,252907;14,521104;0,262915;24,276330;27,631311;0,0637;7,2120;;;0,00;1,47;134,45;;917,895;914,203;14,7519307;16,14300;3,68800;0,02100;0,3522939;;;;;;
;;233;13,54400;72,57500;0,045000;6,750;76,71;21,9000;-69,860;0,00;101,104;0,009;263,183;588,450;667,85;1130,883;;;866,400;863,300;843,500;314,350;;;;;0,00;0,00;0,00;3,00;1,80;0,000;0,000;0,61;0,46;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;1558,80609;0,00002;0,0001;;nan;0,57735;178,11165;141,811713;15,065933;0,264255;25,101858;28,488872;0,0660;7,4737;;;0,01;1,57;142,44;;922,514;923,307;15,5880609;16,96000;3,04000;0,04000;0,3590451;;;;;;
;;234;13,40700;75,22500;0,065000;6,834;76,16;21,9000;-70,080;0,00;101,100;0,009;263,183;586,550;663,85;1130,217;;;865,200;862,900;843,100;314,450;;;;;0,00;0,00;0,00;3,00;1,80;0,000;0,000;0,61;0,45;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;1618,33302;0,00002;0,0001;;nan;0,90142;183,88996;143,430046;15,363348;0,271501;25,514742;28,877269;0,0688;7,7834;;;0,01;1,62;147,92;;927,544;923,307;16,1833302;17,84700;2,24600;0,02300;0,3657912;;;;;;
;;235;13,21000;76,47500;0,066000;6,800;78,50;21,9000;-70,260;0,00;101,100;0,009;263,183;583,350;657,95;1128,717;;;861,300;862,700;842,700;314,450;;;;;0,00;0,00;0,00;3,00;1,80;0,000;0,000;0,61;0,47;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;1684,02762;0,00002;0,0001;;nan;0,92706;184,96418;145,114074;15,532896;0,241184;25,655584;28,936472;0,0612;6,9284;;;0,01;1,63;153,44;;932,922;933,726;16,8402762;18,52000;1,69400;0,03000;0,3769084;;;;;;
;;236;12,99400;77,95000;0,073000;6,583;81,04;21,9000;-70,380;0,00;101,106;0,009;263,177;578,850;649,95;1127,683;;;858,800;862,400;842,400;314,450;;;;;0,00;0,00;0,00;3,00;1,80;0,000;0,000;0,61;0,48;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;1765,24023;0,00002;0,0001;;nan;1,05155;181,40447;146,879314;15,742813;0,209399;25,801719;28,970937;0,0532;6,0225;;;0,01;1,60;159,82;;938,711;933,726;17,6524024;19,22900;1,15800;0,01500;0,3903463;;;;;;
;;237;12,93000;89,10000;0,064000;6,320;85,68;21,9000;-70,430;0,00;101,104;0,009;263,183;572,150;639,05;1126,817;;;856,800;862,100;842,100;314,450;;;;;0,00;0,00;0,00;3,00;1,80;0,000;0,000;0,61;0,51;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;1924,10991;0,00002;0,0000;;nan;0,97555;187,17681;148,803424;16,929386;0,153705;27,425299;30,632067;0,0413;4,6742;;;0,01;1,65;173,21;;945,203;946,246;19,2410991;19,76500;0,85700;0,01800;0,3958753;;;;;;
;;238;13,05800;93,70000;0,057000;5,930;92,48;21,9000;-70,490;0,00;101,102;0,009;263,183;564,050;626,55;1126,283;;;855,700;861,800;841,900;314,450;;;;;0,00;0,00;0,00;3,00;1,80;0,000;0,000;0,61;0,55;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;1968,2126;0,00002;0,0000;;nan;0,88282;181,24107;150,771637;17,485107;0,077330;27,924549;31,018750;0,0210;2,3813;;;0,01;1,60;175,99;;952,266;946,246;19,6821260;20,12500;0,63800;0,01500;0,3919221;;;;;;
;;239;13,34500;92,52500;0,057000;5,590;96,82;21,9000;-70,510;0,00;101,102;0,009;263,183;555,650;613,75;1126,283;;;856,100;861,600;841,700;314,450;;;;;0,00;0,00;0,00;3,00;1,80;0,000;0,000;0,61;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;1907,90010;0,00002;0,0000;;nan;0,88360;170,90958;152,679537;17,505970;0,031487;27,541511;30,421313;0,0084;0,9509;;;0,01;1,51;169,75;;959,200;959,901;19,0790011;20,36600;0,46400;-0,00300;0,3789638;;;;;;
;;240;13,72300;92,25000;0,043000;5,176;99,05;21,9000;-70,520;0,00;101,102;0,009;263,183;547,050;601,35;1125,650;;;854,600;861,400;841,500;314,450;;;;;0,00;0,00;0,00;3,00;1,81;0,000;0,000;0,61;0,60;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;1836,04507;0,00002;0,0000;;nan;0,63826;159,08591;154,515582;17,616798;0,008634;27,286904;29,995394;0,0023;0,2571;;;0,01;1,41;162,28;;965,641;959,901;18,3604508;20,51500;0,37500;0,01900;0,3617667;;;;;;
;;241;14,07500;88,97500;0,044000;4,810;99,42;21,9000;-70,520;0,00;101,102;0,009;263,183;538,950;589,55;1125,250;;;853,600;861,300;841,400;314,450;;;;;0,00;0,00;0,00;3,00;1,81;0,000;0,000;0,62;0,60;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;1737,83568;0,00002;0,0000;;nan;0,64904;146,11906;156,253417;17,430789;0,004906;26,599030;29,096313;0,0013;0,1417;;;0,01;1,29;152,71;;971,479;972,090;17,3783569;20,61200;0,29900;-0,00200;0,3455008;;;;;;
;;242;14,53300;88,77500;0,022000;4,371;99,61;21,9000;-70,530;0,00;101,104;0,009;263,183;531,450;578,75;1124,583;;;851,600;861,300;841,400;314,450;;;;;0,00;0,00;0,00;3,00;1,81;0,000;0,000;0,62;0,60;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;1644,00967;0,00002;0,0000;;nan;0,26089;133,38220;157,897427;17,533614;0,003003;26,383603;28,731792;0,0008;0,0856;;;0,00;1,18;143,34;;976,656;972,090;16,4400967;20,66500;0,25900;0,00800;0,3242284;;;;;;
;;243;14,98600;84,87500;0,021000;3,688;99,63;21,9000;-70,550;0,00;101,108;0,009;263,183;524,550;568,75;1124,483;;;851,300;861,400;841,300;314,450;;;;;0,00;0,00;0,00;3,00;1,81;0,000;0,000;0,62;0,60;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;1525,74875;0,00002;0,0000;;nan;0,23918;110,48648;159,423176;17,256541;0,002843;25,629545;27,789160;0,0007;0,0784;;;0,00;0,98;131,08;;981,120;981,649;15,2574875;20,71200;0,22600;0,00600;0,3051441;;;;;;
;;244;15,49200;84,12500;0,040000;3,040;99,70;21,9000;-70,560;0,00;101,108;0,009;263,183;517,950;559,35;1124,483;;;851,200;861,500;841,300;314,450;;;;;0,00;0,00;0,00;3,00;1,81;0,000;0,000;0,62;0,60;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;1419,76625;0,00001;0,0000;;nan;0,57302;90,94599;160,842942;17,289240;0,002155;25,355024;27,381664;0,0005;0,0586;;;0,01;0,80;120,17;;984,847;981,649;14,1976626;20,74300;0,20700;0,02300;0,2827675;;;;;;
;;245;16,14300;82,92500;0,023000;2,246;99,69;21,9000;-70,560;0,00;101,108;0,009;263,183;511,850;550,75;1124,617;;;851,300;861,700;841,400;314,450;;;;;0,00;0,00;0,00;3,00;1,81;0,000;0,000;0,62;0,60;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;1277,93214;0,00001;0,0000;;nan;0,27425;66,68208;162,120874;17,267469;0,002274;25,024860;26,926721;0,0005;0,0608;;;0,00;0,59;105,68;;987,775;988,189;12,7793215;20,76400;0,19400;0,02200;0,2540938;;;;;;
;;246;16,96000;85,17500;0,030000;1,694;99,72;21,9000;-70,560;0,00;101,108;0,009;263,183;506,250;542,85;1124,683;;;851,100;862,000;841,500;314,450;;;;;0,00;0,00;0,00;3,00;1,81;0,000;0,000;0,62;0,60;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;1099,91788;0,00001;0,0000;;nan;0,40438;50,84852;163,220792;17,596684;0,001897;25,222966;27,046493;0,0005;0,0509;;;0,00;0,45;89,39;;989,698;988,189;10,9991788;20,78200;0,18000;0,02900;0,2137220;;;;;;
;;247;17,84700;81,30000;0,015000;1,158;99,63;21,9000;-70,570;0,00;101,100;0,009;263,183;500,950;535,25;1124,783;;;850,900;862,300;841,700;314,450;;;;;0,00;0,00;0,00;3,00;1,81;0,000;0,000;0,62;0,60;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;859,0033;0,00001;0,0000;;nan;0,13411;33,63569;164,079795;17,282453;0,002810;24,513201;26,191618;0,0006;0,0731;;;0,00;0,30;68,28;;990,334;990,553;8,5900330;20,79700;0,17100;0,02400;0,1691671;;;;;;
;;248;18,52000;81,67500;0,018000;0,857;99,81;21,9000;-70,580;0,00;101,102;0,009;263,183;496,050;528,25;1125,017;;;851,000;862,700;841,900;314,550;;;;;0,00;0,00;0,00;3,00;1,81;0,000;0,000;0,61;0,60;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;686,96915;0,00001;0,0000;;nan;0,18801;24,65790;164,766765;17,407609;0,001060;24,449211;26,036279;0,0002;0,0274;;;0,00;0,22;53,86;;989,719;990,553;6,8696915;20,80700;0,16300;0,00800;0,1338258;;;;;;
