General information;;time (s);O2;CO2;CO;Pdiff;Light;Mass;Methane;AmbP;AmbH;HFM;TC stack;TC smoke;TC amb.;TC cone;T PK;Soot;TC cone1;TC cone2;TC cone3;TC aux;CH4;CO;CO2;Ethene;H2O;n.u.;n.u.;UOX Bin;n.u.;UOX Hum.;UOX Temp;n.u.;TEext1;TEext2;TEext3;TEext4;TEext5;TEext6;TEext7;TEext8;TEext9;TEext10;TEext11;TEext12;TEext13;TEext14;TEext15;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;HRR/a;EHC;SEA;MLR;MLR/a;COY;CO2Y/sh;THR/a;MFR;K;Vstack;Vsmoke;SPR;RSR;TSP;TSR;COP;CO2P;O2C;TOC;ARHE;Mass;HRR;O2/sh;CO2/sh;CO/sh;phi;FU27;FU28;FU29;FU30;FU31;
;;277;20,93800;0,05400;-0,006000;98,800;100,36;-73,4501;0,000;101,010;29,700;0,000;395,650;398,350;25,10;1130,017;263,203;0,000;839,300;878,100;853,200;320,950;;;;;0,00;0,00;0,00;3,00;2,06;15,996;24,331;0,61;0,61;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;1,4057;0,00000;0,0000;-0,00583903;-0,00583903;-0,00356;-0,23801;175,3542;21,287883;-0,003034;23,847558;24,010299;-0,0006;-0,0639;7,44;743,33;0,00;0,00;0,04;;633,043;634,160;0,0140630;20,93900;0,05300;-0,01400;0,0002198;;-0,01;277,00;;;
;;278;20,93800;0,05400;-0,014000;100,000;100,33;-73,4501;0,000;101,012;29,700;0,000;395,150;397,850;25,10;1129,917;263,203;0,000;839,000;878,200;853,100;320,950;;;;;0,00;0,00;0,00;3,00;2,06;16,003;24,329;0,61;0,61;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;0,0284;0,00000;0,0000;0,00667318;0,00667318;-0,00037;0,20965;175,3542;21,430318;-0,002681;23,976781;24,140610;-0,0006;-0,0567;7,44;743,33;0,00;0,00;0,04;;630,769;634,160;0,0002837;20,93900;0,05300;0,00300;0,0000047;;-0,01;278,00;;;
;;279;20,93900;0,05400;0,005000;97,200;100,30;-73,4601;0,000;101,012;29,700;0,000;394,750;397,350;25,10;1129,983;263,203;0,000;839,200;878,200;853,100;320,950;;;;;0,00;0,00;0,00;3,00;2,06;16,022;24,342;0,61;0,61;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;0,2694;0,00000;0,0000;0,00500488;0,00500488;-0,00092;0,27573;175,3545;21,138865;-0,002389;23,626754;23,782371;-0,0005;-0,0498;7,44;743,33;0,00;0,00;0,04;;628,508;629,620;0,0026953;20,93900;0,05300;0,00000;0,0000427;;-0,02;279,00;;;
;;280;20,93800;0,05400;0,008000;97,875;100,30;-73,4601;0,000;101,012;29,700;0,000;394,350;396,950;25,10;1129,750;263,203;0,000;838,500;878,200;853,100;320,950;;;;;0,00;0,00;0,00;3,00;2,06;16,022;24,315;0,61;0,61;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;0,0000;0,00000;0,0000;0,00500488;0,00500488;0,00151;0,27683;175,3545;21,222892;-0,002470;23,696635;23,852870;-0,0005;-0,0517;7,44;743,33;0,00;0,00;0,04;;626,264;629,620;0,0000000;20,93900;0,05300;0,01300;-0,0001219;;-0,02;280,00;;;
;;281;20,93900;0,05400;0,009000;102,550;100,33;-73,4701;0,000;101,006;29,700;0,000;393,950;396,450;25,10;1130,117;263,203;0,000;839,500;878,300;853,100;320,950;;;;;0,00;0,00;0,00;3,00;2,06;16,001;24,337;0,61;0,61;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;0,0000;0,00000;0,0000;0,00583903;0,00583903;0,00231;0,24301;175,3545;21,734861;-0,002697;24,243664;24,397514;-0,0006;-0,0577;7,44;743,33;0,00;0,00;0,01;;624,036;625,140;0,0000000;20,94000;0,05300;0,01700;-0,0002330;;-0,03;281,00;;;
;;282;20,94000;0,05300;0,008000;103,100;100,41;-73,4701;0,000;101,014;29,700;0,000;393,550;395,950;25,10;1130,183;263,203;0,000;839,700;878,300;853,100;320,950;;;;;0,00;0,00;0,00;3,00;2,06;16,009;24,342;0,61;0,60;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;0,0000;0,00000;0,0000;-0,00083415;-0,00083415;0,00194;-1,30651;175,3545;21,804140;-0,003519;24,296245;24,444411;-0,0008;-0,0754;7,44;743,33;0,00;0,00;0,01;;621,823;625,140;0,0000000;20,94000;0,05200;0,01500;-0,0001950;;-0,03;282,00;;;
;;283;20,94000;0,05400;0,002000;103,100;100,41;-73,4701;0,000;101,014;29,700;0,000;393,550;395,950;25,10;1130,150;263,196;0,000;839,600;878,400;853,000;320,950;;;;;0,00;0,00;0,00;3,00;2,07;16,024;24,350;0,61;0,60;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;0,0504;0,00000;0,0000;0,00000000;0,00000000;-0,00133;Infinity;175,3545;21,804140;-0,003519;24,296245;24,444411;-0,0008;-0,0754;7,44;743,33;0,00;0,00;0,01;;619,625;620,722;0,0005038;20,94000;0,05300;-0,00200;0,0000076;;-0,03;283,00;;;
;;284;20,93900;0,05400;-0,002000;101,400;100,33;-73,4701;0,000;101,012;29,700;0,000;393,150;395,550;25,10;1130,183;263,203;0,000;839,700;878,400;853,000;320,950;;;;;0,00;0,00;0,00;3,00;2,07;16,011;24,369;0,60;0,60;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;0,0000;0,00000;0,0000;0,00000000;0,00000000;0,00116;Infinity;175,3545;21,634628;-0,002732;24,082856;24,229871;-0,0006;-0,0580;7,44;743,33;0,00;0,00;0,04;;617,444;620,722;0,0000000;20,93900;0,05300;0,01100;-0,0000966;;-0,03;284,00;;;
;;285;20,93900;0,05400;-0,009000;99,575;100,31;-73,4701;0,000;101,010;29,700;0,000;392,650;395,050;25,10;1130,150;263,203;0,000;839,600;878,400;853,000;320,950;;;;;0,00;0,00;0,00;3,00;2,07;15,980;24,353;0,60;0,60;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;0,2940;0,00000;0,0000;0,00083415;0,00083415;-0,00169;1,28545;175,3548;21,452700;-0,002570;23,849969;23,995748;-0,0005;-0,0541;7,44;743,33;0,00;0,00;0,01;;615,278;616,367;0,0029413;20,94000;0,05200;-0,00400;0,0000455;;-0,03;285,00;;;
;;286;20,93900;0,05300;-0,002000;101,400;100,27;-73,4701;0,000;101,016;29,700;0,000;392,250;394,550;25,10;1130,083;263,203;0,000;839,300;878,500;853,000;320,950;;;;;0,00;0,00;0,00;3,00;2,07;16,022;24,347;0,60;0,60;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;1,1824;0,00000;0,0000;-0,00583903;-0,00583903;-0,00285;-0,18540;175,3560;21,659434;-0,002138;24,055275;24,196325;-0,0005;-0,0454;7,44;743,33;0,00;0,00;0,04;;613,129;616,367;0,0118290;20,93900;0,05200;-0,01000;0,0001819;;-0,03;286,00;;;
;;287;20,93900;0,05300;0,006000;100,050;100,42;-73,4601;0,000;101,014;29,700;0,000;391,850;394,050;25,10;1130,017;263,196;0,000;839,200;878,500;852,900;320,950;;;;;0,00;0,00;0,00;3,00;2,07;16,045;24,353;0,60;0,59;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;0,0000;0,00000;0,0000;-0,00583903;-0,00583903;-0,00056;-0,12785;175,3560;21,525747;-0,003589;23,882421;24,016506;-0,0008;-0,0756;7,44;743,33;0,00;0,00;-0,01;;610,995;612,073;0,0000000;20,94100;0,05100;0,00200;-0,0000782;;-0,02;287,00;;;
;;288;20,93900;0,05300;-0,014000;101,750;100,34;-73,4601;0,000;101,014;29,700;0,000;391,450;393,650;25,10;1130,083;263,203;0,000;839,400;878,500;852,900;320,950;;;;;0,00;0,00;0,00;3,00;2,07;16,055;24,358;0,59;0,59;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;0,0000;0,00000;0,0000;0,00083415;0,00083415;0,00040;0,90301;175,3560;21,718941;-0,002869;24,072169;24,207457;-0,0006;-0,0609;7,44;743,33;0,00;0,00;0,04;;608,873;612,073;0,0000000;20,93900;0,05100;0,00700;-0,0000206;;-0,02;288,00;;;
;;289;20,93900;0,05300;0,003000;102,000;100,35;-73,4601;0,000;101,016;29,700;0,000;391,050;393,250;25,10;1130,183;263,203;0,000;839,600;878,600;852,900;320,950;;;;;0,00;0,00;0,00;3,00;2,07;16,034;24,361;0,59;0,59;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;0,0000;0,00000;0,0000;0,00000000;0,00000000;0,00328;Infinity;175,3560;21,756726;-0,002977;24,089407;24,224931;-0,0006;-0,0632;7,44;743,33;0,00;0,00;-0,01;;606,766;607,837;0,0000000;20,94100;0,05100;0,02200;-0,0003314;;-0,02;289,00;;;
;;290;20,93900;0,05300;0,000000;99,950;100,42;-73,4601;0,000;101,016;29,700;0,000;390,650;392,750;25,10;1130,250;263,203;0,000;839,800;878,600;852,900;320,950;;;;;0,00;0,00;0,00;3,00;2,07;16,024;24,334;0,59;0,59;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;0,0000;0,00000;0,0000;0,00000000;0,00000000;0,00153;Infinity;175,3560;21,548005;-0,003667;23,833903;23,962026;-0,0008;-0,0770;7,44;743,33;0,00;0,00;-0,03;;604,674;607,837;0,0000000;20,94200;0,05100;0,01300;-0,0002779;;-0,02;290,00;;;
;;291;20,93900;0,05300;0,013000;100,350;100,38;-73,4601;0,000;101,012;29,700;0,000;390,350;392,350;25,10;1130,283;263,196;0,000;839,900;878,600;852,900;321,050;;;;;0,00;0,00;0,00;3,00;2,07;16,032;24,326;0,59;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;0,0000;0,00000;0,0000;0,00000000;0,00000000;0,00135;Infinity;175,3560;21,599376;-0,003268;23,872376;23,994689;-0,0007;-0,0688;7,44;743,33;0,00;0,00;-0,01;;602,596;603,660;0,0000000;20,94100;0,05100;0,01200;-0,0002048;;-0,02;291,00;;;
;;292;20,93900;0,05200;0,017000;100,900;100,38;-73,4601;0,000;101,012;29,700;0,000;389,950;392,050;25,10;1130,350;263,196;0,000;840,200;878,600;852,800;320,950;;;;;0,00;0,00;0,00;3,00;2,07;16,038;24,350;0,58;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;0,0000;0,00000;0,0000;0,00000000;0,00000000;0,00001;Infinity;175,3560;21,669591;-0,003212;23,925439;24,054285;-0,0007;-0,0677;7,44;743,33;0,00;0,00;-0,01;;600,533;603,660;0,0000000;20,94100;0,05100;0,00500;-0,0001161;;-0,02;292,00;;;
;;293;20,94000;0,05300;0,015000;100,650;100,39;-73,4601;0,000;101,014;29,700;0,000;389,550;391,650;25,10;1130,283;263,196;0,000;839,900;878,700;852,800;321,050;;;;;0,00;0,00;0,00;3,00;2,07;16,030;24,345;0,58;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;0,0000;0,00000;0,0000;0,00000000;0,00000000;-0,00132;Infinity;175,3560;21,653839;-0,003314;23,883522;24,012274;-0,0007;-0,0698;7,44;743,33;0,00;0,00;-0,01;;598,483;599,539;0,0000000;20,94100;0,05100;-0,00200;-0,0000275;;-0,02;293,00;;;
;;294;20,94000;0,05300;-0,002000;100,650;100,36;-73,4601;0,000;101,010;29,700;0,000;389,250;391,350;25,10;1130,217;263,196;0,000;839,700;878,700;852,800;321,050;;;;;0,00;0,00;0,00;3,00;2,08;15,996;24,350;0,58;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;0,0000;0,00000;0,0000;0,00000000;0,00000000;-0,00133;Infinity;175,3560;21,662182;-0,002986;23,874324;24,003125;-0,0006;-0,0629;7,44;743,33;0,00;0,00;-0,01;;596,447;599,539;0,0000000;20,94100;0,05200;-0,00200;-0,0000402;;-0,02;294,00;;;
;;295;20,94000;0,05200;0,011000;100,775;100,41;-73,4601;0,000;101,016;29,700;0,000;388,950;390,950;25,10;1130,417;263,203;0,000;840,400;878,700;852,700;321,050;;;;;0,00;0,00;0,00;3,00;2,08;16,051;24,347;0,58;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;0,0000;0,00000;0,0000;-0,00083415;-0,00083415;-0,00228;-0,90154;175,3560;21,683985;-0,003545;23,879936;24,002728;-0,0007;-0,0746;7,44;743,33;0,00;0,00;-0,03;;594,425;595,475;0,0000000;20,94200;0,05100;-0,00700;-0,0000247;;-0,02;295,00;;;
;;296;20,93900;0,05200;-0,004000;103,675;100,35;-73,4601;0,000;101,012;29,600;0,000;388,550;390,550;25,10;1130,450;263,203;0,000;840,400;878,800;852,700;321,050;;;;;0,00;0,00;0,00;3,00;2,08;16,047;24,361;0,58;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;0,0000;0,00000;0,0000;0,00583903;0,00583903;-0,00154;0,13070;175,3560;22,005091;-0,002894;24,208638;24,333248;-0,0006;-0,0617;7,44;743,33;0,00;0,00;-0,06;;592,417;595,475;0,0000000;20,94300;0,05100;-0,00300;-0,0001357;;-0,02;296,00;;;
;;297;20,94000;0,05100;-0,010000;98,350;100,40;-73,4701;0,000;101,014;29,600;0,000;388,250;390,250;25,10;1130,583;263,203;0,000;840,800;878,800;852,700;321,050;;;;;0,00;0,00;0,00;3,00;2,08;16,087;24,358;0,58;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;0,0000;0,00000;0,0000;0,00667318;0,00667318;-0,00283;0,11143;175,3560;21,440803;-0,003444;23,569631;23,691046;-0,0007;-0,0715;7,44;743,33;0,00;0,00;-0,06;;590,423;591,465;0,0000000;20,94300;0,05100;-0,01000;-0,0000471;;-0,03;297,00;;;
;;298;20,93900;0,05100;0,002000;100,675;100,43;-73,4701;0,000;101,008;29,600;0,000;387,950;389,950;25,10;1130,517;263,203;0,000;840,700;878,800;852,600;321,050;;;;;0,00;0,00;0,00;3,00;2,08;16,043;24,361;0,58;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;0,0000;0,00000;0,0000;-0,00667318;-0,00667318;0,00059;-0,06302;175,3560;21,701140;-0,003737;23,837383;23,960272;-0,0008;-0,0785;7,44;743,33;0,00;0,00;-0,06;;588,441;591,465;0,0000000;20,94300;0,05000;0,00800;-0,0002623;;-0,03;298,00;;;
;;299;20,94100;0,05100;0,007000;102,750;100,42;-73,4601;0,000;101,010;29,600;0,000;387,650;389,550;25,10;1130,383;263,203;0,000;840,300;878,800;852,600;321,050;;;;;0,00;0,00;0,00;3,00;2,08;16,011;24,363;0,58;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;0,0000;0,00000;0,0000;-0,00583903;-0,00583903;0,00253;-0,13026;175,3560;21,932120;-0,003615;24,072471;24,190458;-0,0008;-0,0767;7,44;743,33;0,00;0,00;-0,06;;586,473;587,508;0,0000000;20,94300;0,05100;0,01800;-0,0004016;;-0,02;299,00;;;
;;300;20,93900;0,05100;0,022000;103,750;100,47;-73,4601;0,000;101,012;29,600;0,000;387,350;389,350;25,10;1130,450;263,203;0,000;840,500;878,800;852,600;321,050;;;;;0,00;0,00;0,00;3,00;2,08;16,039;24,358;0,58;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;0,0000;0,00000;0,0000;0,00083415;0,00083415;0,00176;0,91663;175,3560;22,047120;-0,004156;24,179966;24,304814;-0,0009;-0,0886;7,44;743,33;0,00;0,00;-0,08;;584,518;587,508;0,0000000;20,94400;0,05100;0,01400;-0,0004114;;-0,02;300,00;;;
;;301;20,94100;0,05100;0,013000;104,000;100,49;-73,4601;0,000;101,012;29,600;0,000;387,050;388,950;25,10;1130,483;263,196;0,000;840,700;878,800;852,500;321,050;;;;;0,00;0,00;0,00;3,00;2,08;16,047;24,358;0,58;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;0,0000;0,00000;0,0000;-0,00083415;-0,00083415;0,00099;-0,91809;175,3560;22,082220;-0,004334;24,199705;24,318500;-0,0009;-0,0924;7,44;743,33;0,00;0,00;-0,06;;582,576;583,605;0,0000000;20,94300;0,05100;0,01000;-0,0003003;;-0,02;301,00;;;
;;302;20,94200;0,05100;0,012000;102,125;100,50;-73,4601;0,000;101,012;29,600;0,000;386,650;388,550;25,10;1130,417;263,203;0,000;840,500;878,800;852,500;321,050;;;;;0,00;0,00;0,00;3,00;2,08;15,990;24,379;0,58;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;0,0000;0,00000;0,0000;0,00583903;0,00583903;0,00021;0,07267;175,3560;21,893573;-0,004443;23,968173;24,085952;-0,0009;-0,0938;7,44;743,33;0,00;0,00;-0,03;;580,647;583,605;0,0000000;20,94200;0,05000;0,00600;-0,0001766;;-0,02;302,00;;;
;;303;20,94100;0,05100;0,005000;102,600;100,50;-73,4701;0,000;101,012;29,600;0,000;386,350;388,150;25,10;1130,550;263,196;0,000;840,900;878,800;852,500;321,050;;;;;0,00;0,00;0,00;3,00;2,08;16,062;24,361;0,58;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;0,0000;0,00000;0,0000;0,00583903;0,00583903;-0,00212;0,01534;175,3560;21,952946;-0,004379;24,014525;24,126408;-0,0009;-0,0926;7,44;743,33;0,00;0,00;-0,06;;578,731;579,752;0,0000000;20,94300;0,04900;-0,00600;-0,0000724;;-0,03;303,00;;;
;;304;20,94100;0,05200;-0,002000;102,025;100,46;-73,4701;0,000;101,006;29,600;0,000;385,950;387,750;25,10;1130,617;263,196;0,000;841,100;878,800;852,500;321,050;;;;;0,00;0,00;0,00;3,00;2,08;16,032;24,369;0,58;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;0,0000;0,00000;0,0000;-0,00083415;-0,00083415;-0,00115;-0,50888;175,3560;21,902686;-0,004073;23,934739;24,046366;-0,0009;-0,0859;7,44;743,33;0,00;0,00;-0,06;;576,827;579,752;0,0000000;20,94300;0,05000;-0,00100;-0,0001484;;-0,03;304,00;;;
;;305;20,94100;0,05100;-0,002000;104,125;100,46;-73,4701;0,000;101,008;29,600;0,000;385,650;387,350;25,10;1130,550;263,203;0,000;841,000;878,800;852,400;321,050;;;;;0,00;0,00;0,00;3,00;2,08;16,055;24,369;0,58;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;0,0000;0,00000;0,0000;0,00000000;0,00000000;-0,00233;Infinity;175,3560;22,135557;-0,004010;24,170412;24,276958;-0,0009;-0,0854;7,44;743,33;0,00;0,00;-0,03;;574,936;575,951;0,0000000;20,94200;0,05000;-0,00700;-0,0000120;;-0,03;305,00;;;
;;306;20,94100;0,05100;-0,007000;103,525;100,46;-73,4701;0,000;101,008;29,600;0,000;385,250;387,050;25,10;1130,483;263,203;0,000;840,700;878,900;852,400;321,050;;;;;0,00;0,00;0,00;3,00;2,09;16,038;24,353;0,58;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;0,3450;0,00000;0,0000;0,00000000;0,00000000;-0,00330;Infinity;175,3564;22,083144;-0,003979;24,088170;24,200717;-0,0008;-0,0844;7,44;743,33;0,00;0,00;-0,03;;573,058;575,951;0,0034518;20,94200;0,05000;-0,01200;0,0000513;;-0,03;306,00;;;
;;307;20,94200;0,05100;-0,003000;104,075;100,49;-73,4701;0,000;101,010;29,600;0,000;385,050;386,750;25,10;1130,383;263,203;0,000;840,400;878,900;852,400;321,050;;;;;0,00;0,00;0,00;3,00;2,09;16,047;24,379;0,58;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;0,0000;0,00000;0,0000;0,00000000;0,00000000;-0,00331;Infinity;175,3564;22,147476;-0,004311;24,145802;24,252406;-0,0009;-0,0917;7,44;743,33;0,00;0,00;-0,08;;571,192;572,199;0,0000000;20,94400;0,05100;-0,01200;-0,0000822;;-0,03;307,00;;;
;;308;20,94300;0,05000;-0,010000;104,150;100,47;-73,4701;0,000;101,014;29,600;0,000;384,750;386,450;25,10;1130,350;263,196;0,000;840,400;878,900;852,300;321,050;;;;;0,00;0,00;0,00;3,00;2,09;16,045;24,369;0,58;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;0,0000;0,00000;0,0000;0,00000000;0,00000000;0,00275;Infinity;175,3564;22,164091;-0,004141;24,145090;24,251774;-0,0009;-0,0881;7,44;743,33;0,00;0,00;-0,11;;569,337;572,199;0,0000000;20,94500;0,05100;0,01900;-0,0005351;;-0,03;308,00;;;
;;309;20,94300;0,05100;0,008000;103,425;100,48;-73,4701;0,000;101,014;29,600;0,000;384,350;386,050;25,10;1130,417;263,196;0,000;840,600;878,900;852,300;321,050;;;;;0,00;0,00;0,00;3,00;2,09;16,030;24,361;0,58;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;0,0000;0,00000;0,0000;0,00000000;0,00000000;0,00216;Infinity;175,3564;22,098302;-0,004261;24,048393;24,154761;-0,0009;-0,0903;7,44;743,33;0,00;0,00;-0,08;;567,495;568,495;0,0000000;20,94400;0,05200;0,01600;-0,0004494;;-0,03;309,00;;;
;;310;20,94300;0,05100;0,018000;103,250;100,49;-73,4701;0,000;101,014;29,600;0,000;383,950;385,650;25,10;1130,483;263,196;0,000;840,800;878,900;852,300;321,050;;;;;0,00;0,00;0,00;3,00;2,09;16,024;24,377;0,58;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;0,0000;0,00000;0,0000;0,00000000;0,00000000;0,00333;Infinity;175,3564;22,091097;-0,004346;24,015533;24,121865;-0,0009;-0,0919;7,44;743,33;0,00;0,00;-0,06;;565,664;568,495;0,0000000;20,94300;0,05000;0,02200;-0,0004396;;-0,03;310,00;;;
;;311;20,94300;0,05100;0,014000;104,900;100,50;-73,4701;0,000;101,012;29,500;0,000;383,650;385,250;25,00;1130,283;263,196;0,000;840,300;878,900;852,200;321,050;;;;;0,00;0,00;0,00;3,00;2,09;16,070;24,374;0,58;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;0,0000;0,00000;0,0000;0,00000000;0,00000000;0,00198;Infinity;175,3564;22,275616;-0,004401;24,197205;24,298119;-0,0009;-0,0938;7,44;743,33;0,00;0,00;-0,06;;563,845;564,839;0,0000000;20,94300;0,05100;0,01500;-0,0003636;;-0,03;311,00;;;
;;312;20,94400;0,05000;0,010000;103,750;100,52;-73,4701;0,000;101,018;29,500;0,000;383,350;384,950;25,00;1130,117;263,196;0,000;839,800;878,900;852,200;321,050;;;;;0,00;0,00;0,00;3,00;2,09;16,024;24,350;0,58;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;0,0000;0,00000;0,0000;0,00000000;0,00000000;0,00314;Infinity;175,3564;22,161845;-0,004626;24,054794;24,155193;-0,0010;-0,0980;7,44;743,33;0,00;0,00;-0,06;;562,038;564,839;0,0000000;20,94300;0,05100;0,02100;-0,0004396;;-0,03;312,00;;;
