General information;;time (s);O2;CO2;CO;Pdiff;Light;Mass;Methane;AmbP;AmbH;HFM;TC stack;TC smoke;TC amb.;TC cone;T PK;Soot;TC cone1;TC cone2;TC cone3;TC aux;CH4;CO;CO2;Ethene;H2O;n.u.;n.u.;UOX Bin;n.u.;UOX Hum.;UOX Temp;n.u.;TEext1;TEext2;TEext3;TEext4;TEext5;TEext6;TEext7;TEext8;TEext9;TEext10;TEext11;TEext12;TEext13;TEext14;TEext15;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;HRR/a;EHC;SEA;MLR;MLR/a;COY;CO2Y/sh;THR/a;MFR;K;Vstack;Vsmoke;SPR;RSR;TSP;TSR;COP;CO2P;O2C;TOC;ARHE;Mass;HRR;O2/sh;CO2/sh;CO/sh;phi;FU27;FU28;FU29;FU30;FU31;
;;558;20,94700;0,04600;0,005000;108,575;100,24;-71,1400;0,000;101,046;34,500;0,005;346,350;344,350;26,90;844,050;263,203;0,000;573,000;584,400;555,300;313,350;;;;;0,00;0,00;0,00;3,00;3,15;15,788;27,602;0,58;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;1,4524;0,00000;0,0000;0,00083415;0,00083415;-0,00035;1,06179;168,2437;24,467453;-0,002097;23,994087;23,855533;-0,0004;-0,0436;7,49;744,84;0,00;0,00;0,11;;301,508;302,165;0,0146008;20,94800;0,04600;0,00200;0,0002004;;0,08;558,00;;;
;;559;20,94900;0,04500;0,005000;112,525;100,20;-71,1400;0,000;101,044;34,500;0,005;346,350;344,250;26,90;844,017;263,203;0,000;572,900;584,400;555,300;313,350;;;;;0,00;0,00;0,00;3,00;3,15;15,795;27,626;0,58;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;0,0668;0,00000;0,0000;0,00000000;0,00000000;0,00294;Infinity;168,2437;24,908545;-0,001665;24,426645;24,278541;-0,0004;-0,0353;7,49;744,84;0,00;0,00;0,12;;300,970;301,084;0,0006714;20,94800;0,04600;0,01700;0,0000105;;0,08;559,00;;;
;;560;20,94900;0,04600;0,017000;107,275;100,21;-71,1400;0,000;101,046;34,500;0,005;346,250;344,450;26,90;843,783;263,203;0,000;572,000;584,500;555,400;313,350;;;;;0,00;0,00;0,00;3,00;3,15;15,790;27,637;0,58;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;1,0523;0,00000;0,0000;-0,00083415;-0,00083415;0,00158;-1,05557;168,2448;24,324046;-0,001786;23,846567;23,722599;-0,0004;-0,0370;7,49;744,84;0,00;0,00;0,14;;300,433;301,084;0,0105789;20,94700;0,04600;0,01100;0,0001468;;0,08;560,00;;;
;;561;20,94900;0,04600;0,003000;110,050;100,21;-71,1400;0,000;101,050;34,500;0,005;346,250;344,350;26,90;843,950;263,203;0,000;572,400;584,600;555,400;313,350;;;;;0,00;0,00;0,00;3,00;3,15;15,816;27,594;0,58;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;0,2523;0,00000;0,0000;0,00583903;0,00583903;0,00247;0,15273;168,2451;24,636646;-0,001785;24,153030;24,020494;-0,0004;-0,0374;7,49;744,84;0,00;0,00;0,11;;299,899;300,011;0,0025361;20,94800;0,04600;0,01500;0,0000358;;0,08;561,00;;;
;;562;20,94800;0,04600;0,017000;107,000;100,22;-71,1500;0,000;101,050;34,500;0,005;346,050;344,150;26,90;843,883;263,203;0,000;572,200;584,600;555,400;313,350;;;;;0,00;0,00;0,00;3,00;3,15;15,784;27,643;0,58;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;1,2582;0,00000;0,0000;0,00583903;0,00583903;0,00029;0,08699;168,2463;24,299867;-0,001890;23,809102;23,678377;-0,0004;-0,0390;7,49;744,84;0,00;0,00;0,11;;299,367;300,011;0,0126488;20,94800;0,04500;0,00500;0,0001750;;0,07;562,00;;;
;;563;20,94800;0,04700;0,020000;106,575;100,22;-71,1500;0,000;101,050;34,600;0,005;345,950;344,150;26,90;844,117;263,203;0,000;572,700;584,700;555,500;313,350;;;;;0,00;0,00;0,00;3,00;3,15;15,751;27,618;0,58;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;1,0726;0,00000;0,0000;-0,00083415;-0,00083415;0,00072;-0,60783;168,2474;24,255065;-0,001857;23,758338;23,634722;-0,0004;-0,0383;7,49;744,84;0,00;0,00;0,11;;298,837;298,948;0,0107830;20,94800;0,04500;0,00700;0,0001497;;0,07;563,00;;;
;;564;20,94800;0,04600;0,021000;109,275;100,23;-71,1500;0,000;101,050;34,600;0,005;345,850;344,050;26,90;844,283;263,203;0,000;573,000;584,800;555,600;313,350;;;;;0,00;0,00;0,00;3,00;3,15;15,734;27,605;0,58;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;3,4749;0,00000;0,0000;0,00000000;0,00000000;-0,00404;Infinity;168,2509;24,563936;-0,001996;24,053928;23,928738;-0,0004;-0,0417;7,49;744,84;0,00;0,00;0,14;;298,311;298,948;0,0349336;20,94700;0,04600;-0,01500;0,0004758;;0,07;564,00;;;
;;565;20,94800;0,04500;0,007000;108,500;100,22;-71,1500;0,000;101,050;34,600;0,005;345,750;343,950;26,90;844,283;263,203;0,000;573,000;584,800;555,600;313,350;;;;;0,00;0,00;0,00;3,00;3,15;15,776;27,643;0,58;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;3,0243;0,00000;0,0000;0,00000000;0,00000000;-0,00381;Infinity;168,2539;24,480214;-0,001911;23,965013;23,840249;-0,0004;-0,0398;7,49;744,84;0,00;0,00;0,11;;297,789;297,897;0,0304035;20,94800;0,04500;-0,01400;0,0004154;;0,07;565,00;;;
;;566;20,94900;0,04600;-0,004000;108,200;100,22;-71,1500;0,000;101,044;34,600;0,005;345,650;343,950;26,90;844,283;263,203;0,000;573,000;584,800;555,600;313,350;;;;;0,00;0,00;0,00;3,00;3,16;15,797;27,637;0,58;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;0,6682;0,00000;0,0000;-0,00083415;-0,00083415;-0,00057;-1,06103;168,2545;24,449882;-0,001877;23,928397;23,810711;-0,0004;-0,0390;7,49;744,84;0,00;0,00;0,06;;297,266;297,897;0,0067171;20,95000;0,04600;0,00100;0,0000922;;0,07;566,00;;;
;;567;20,94900;0,04600;0,006000;109,675;100,23;-71,1500;0,000;101,048;34,600;0,005;345,450;343,750;26,90;844,150;263,203;0,000;572,400;584,900;555,700;313,350;;;;;0,00;0,00;0,00;3,00;3,16;15,793;27,621;0,58;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;1,5546;0,00000;0,0000;0,00500488;0,00500488;-0,00057;0,17809;168,2561;24,623095;-0,002015;24,083972;23,965452;-0,0004;-0,0421;7,49;744,84;0,00;0,00;0,11;;296,744;296,854;0,0156288;20,94800;0,04600;0,00100;0,0002130;;0,07;567,00;;;
;;568;20,94900;0,04600;0,013000;108,825;100,22;-71,1600;0,000;101,050;34,600;0,005;345,450;343,750;26,90;843,883;263,203;0,000;571,600;584,900;555,700;313,350;;;;;0,00;0,00;0,00;3,00;3,16;15,744;27,616;0,58;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;0,5971;0,00000;-35,8847;0,01084391;0,01084391;0,00289;0,04728;168,2567;24,527493;-0,001858;23,990464;23,872403;-0,0004;-0,0387;7,49;744,84;0,00;0,00;0,14;;296,223;296,854;0,0060025;20,94700;0,04500;0,01700;0,0000836;;0,06;568,00;;;
;;569;20,94900;0,04600;0,002000;107,875;100,23;-71,1700;0,000;101,046;34,600;0,005;345,350;343,650;26,90;843,617;263,203;0,000;570,600;585,000;555,800;313,350;;;;;0,00;0,00;0,00;3,00;3,16;15,753;27,613;0,58;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;0,3177;0,00000;-33,2400;0,01251221;0,01251221;0,00353;0,04080;168,2570;24,423736;-0,001995;23,882062;23,764502;-0,0004;-0,0414;7,49;744,84;0,00;0,00;0,14;;295,703;295,814;0,0031935;20,94700;0,04500;0,02000;0,0000456;;0,05;569,00;;;
;;570;20,94800;0,04600;0,017000;108,550;100,23;-71,1801;0,000;101,046;34,600;0,005;345,250;343,550;26,90;843,583;263,203;0,000;570,500;585,000;555,800;313,350;;;;;0,00;0,00;0,00;3,00;3,16;15,793;27,629;0,58;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;0,0000;0,00000;0,0000;-0,00583903;-0,00583903;0,00246;-0,08772;168,2570;24,503579;-0,001941;23,953196;23,835252;-0,0004;-0,0404;7,49;744,84;0,00;0,00;0,09;;295,185;295,814;0,0000000;20,94900;0,04500;0,01500;-0,0000119;;0,04;570,00;;;
;;571;20,94800;0,04600;0,011000;108,525;100,24;-71,1600;0,000;101,048;34,600;0,005;345,050;343,450;26,90;843,883;263,203;0,000;571,300;585,100;555,800;313,350;;;;;0,00;0,00;0,00;3,00;3,16;15,801;27,616;0,58;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;0,0000;0,00000;0,0000;-0,01751709;-0,01751709;0,00375;-0,02925;168,2570;24,507855;-0,002060;23,943499;23,832473;-0,0004;-0,0428;7,49;744,84;0,00;0,00;0,11;;294,668;294,778;0,0000000;20,94800;0,04500;0,02100;-0,0000275;;0,06;571,00;;;
;;572;20,94700;0,04500;0,015000;110,550;100,22;-71,1500;0,000;101,048;34,600;0,005;344,950;343,250;26,90;843,950;263,203;0,000;571,400;585,100;555,900;313,350;;;;;0,00;0,00;0,00;3,00;3,16;15,709;27,629;0,58;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;2,4715;0,00000;0,0000;-0,01000977;-0,01000977;-0,00145;-0,05166;168,2595;24,739034;-0,001867;24,162350;24,043271;-0,0004;-0,0392;7,49;744,84;0,00;0,00;0,14;;294,155;294,778;0,0248456;20,94700;0,04500;-0,00300;0,0003367;;0,07;572,00;;;
;;573;20,94800;0,04500;0,005000;108,425;100,23;-71,1400;0,000;101,048;34,600;0,005;344,750;342,950;26,90;843,883;263,203;0,000;571,100;585,200;555,900;313,350;;;;;0,00;0,00;0,00;3,00;3,16;15,759;27,624;0,58;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;1,1770;0,00000;0,0000;-0,00583903;-0,00583903;0,00030;-0,15193;168,2607;24,507218;-0,002037;23,922059;23,797158;-0,0004;-0,0423;7,49;744,84;0,00;0,00;0,11;;293,645;293,751;0,0118322;20,94800;0,04600;0,00500;0,0001624;;0,08;573,00;;;
;;574;20,94800;0,04600;0,007000;110,350;100,22;-71,1400;0,000;101,052;34,500;0,005;344,550;342,750;26,90;843,917;263,203;0,000;571,000;585,300;556,000;313,350;;;;;0,00;0,00;0,00;3,00;3,17;15,782;27,640;0,58;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;2,6581;0,00000;0,0000;0,00667318;0,00667318;-0,00210;0,13415;168,2633;24,730989;-0,001929;24,126483;24,000441;-0,0004;-0,0404;7,49;744,84;0,00;0,00;0,14;;293,137;293,751;0,0267218;20,94700;0,04600;-0,00600;0,0003620;;0,08;574,00;;;
;;575;20,94800;0,04500;-0,015000;105,525;100,22;-71,1500;0,000;101,052;34,500;0,005;344,350;342,550;26,90;843,917;263,203;0,000;571,000;585,300;556,000;313,350;;;;;0,00;0,00;0,00;3,00;3,17;15,736;27,616;0,58;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;2,8498;0,00000;0,0000;0,00583903;0,00583903;-0,00142;0,08660;168,2662;24,191292;-0,001856;23,586279;23,462988;-0,0004;-0,0380;7,49;744,84;0,00;0,00;0,17;;292,631;292,737;0,0286490;20,94600;0,04500;-0,00300;0,0003970;;0,07;575,00;;;
;;576;20,94700;0,04600;-0,014000;108,575;100,22;-71,1500;0,000;101,048;34,500;0,005;344,250;342,450;26,90;844,217;263,203;0,000;571,800;585,400;556,000;313,350;;;;;0,00;0,00;0,00;3,00;3,17;15,790;27,635;0,58;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;2,4283;0,00000;0,0000;-0,00083415;-0,00083415;-0,00057;-1,06502;168,2686;24,541968;-0,001904;23,921235;23,796157;-0,0004;-0,0395;7,49;744,84;0,00;0,00;0,17;;292,128;292,737;0,0244116;20,94600;0,04600;0,00100;0,0003338;;0,07;576,00;;;
;;577;20,94800;0,04600;0,001000;109,975;100,21;-71,1500;0,000;101,054;34,500;0,005;344,250;342,450;26,90;844,450;263,203;0,000;572,400;585,400;556,100;313,350;;;;;0,00;0,00;0,00;3,00;3,17;15,795;27,653;0,58;0,57;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;2,9339;0,00000;0,0000;0,00000000;0,00000000;-0,00253;Infinity;168,2715;24,699687;-0,001812;24,074965;23,949083;-0,0004;-0,0379;7,49;744,84;0,00;0,00;0,14;;291,626;291,732;0,0294948;20,94700;0,04500;-0,00800;0,0003999;;0,07;577,00;;;
;;578;20,95000;0,04500;0,001000;107,400;100,22;-71,1500;0,000;101,054;34,600;0,005;344,150;342,450;26,90;844,783;263,203;0,000;573,300;585,500;556,100;313,350;;;;;0,00;0,00;0,00;3,00;3,17;15,795;27,645;0,58;0,57;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;2,2790;0,00000;0,0000;0,00000000;0,00000000;-0,00229;Infinity;168,2738;24,412356;-0,001859;23,787990;23,670484;-0,0004;-0,0384;7,49;744,84;0,00;0,00;0,11;;291,126;291,732;0,0229111;20,94800;0,04600;-0,00700;0,0003142;;0,07;578,00;;;
;;579;20,94800;0,04500;0,017000;109,225;100,21;-71,1500;0,000;101,050;34,500;0,005;344,050;342,450;26,90;845,017;263,203;0,000;574,000;585,500;556,100;313,350;;;;;0,00;0,00;0,00;3,00;3,17;15,753;27,653;0,58;0,57;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;1,4616;0,00000;0,0000;0,00000000;0,00000000;-0,00035;Infinity;168,2753;24,622474;-0,001766;23,985762;23,874217;-0,0004;-0,0368;7,49;744,84;0,00;0,00;0,11;;290,627;290,732;0,0146933;20,94800;0,04600;0,00200;0,0002004;;0,07;579,00;;;
;;580;20,94700;0,04500;0,020000;108,650;100,15;-71,1500;0,000;101,052;34,500;0,005;344,050;342,550;26,90;845,050;263,203;0,000;573,900;585,600;556,200;313,350;;;;;0,00;0,00;0,00;3,00;3,17;15,746;27,648;0,58;0,57;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;0,9690;0,00000;0,0000;0,00000000;0,00000000;0,00203;Infinity;168,2762;24,557577;-0,001166;23,922543;23,818245;-0,0002;-0,0242;7,49;744,84;0,00;0,00;0,14;;290,128;290,732;0,0097414;20,94700;0,04500;0,01300;0,0001342;;0,07;580,00;;;
;;581;20,94700;0,04500;0,015000;108,525;100,18;-71,1500;0,000;101,052;34,500;0,005;344,050;342,650;26,90;844,983;263,203;0,000;573,800;585,600;556,100;313,350;;;;;0,00;0,00;0,00;3,00;3,17;15,723;27,632;0,57;0,57;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;0,4126;0,00000;0,0000;0,00000000;0,00000000;0,00311;Infinity;168,2767;24,543446;-0,001527;23,908778;23,811489;-0,0003;-0,0317;7,49;744,84;0,00;0,00;0,14;;289,630;289,734;0,0041478;20,94700;0,04600;0,01800;0,0000582;;0,07;581,00;;;
;;582;20,94900;0,04500;0,021000;105,600;100,18;-71,1500;0,000;101,052;34,500;0,005;343,950;342,650;26,90;844,683;263,203;0,000;572,900;585,600;556,100;313,350;;;;;0,00;0,00;0,00;3,00;3,18;15,772;27,637;0,57;0,57;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;0,0649;0,00000;0,0000;0,00000000;0,00000000;0,00285;Infinity;168,2767;24,213956;-0,001537;23,580952;23,491825;-0,0003;-0,0315;7,49;744,84;0,00;0,00;0,11;;289,132;289,734;0,0006527;20,94800;0,04600;0,01700;0,0000105;;0,07;582,00;;;
;;583;20,94800;0,04600;-0,003000;107,725;100,21;-71,1500;0,000;101,056;34,500;0,005;343,850;342,550;26,90;844,383;263,203;0,000;571,900;585,600;556,200;313,350;;;;;0,00;0,00;0,00;3,00;3,18;15,782;27,645;0,57;0,57;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;1,4519;0,00000;0,0000;0,00000000;0,00000000;-0,00035;Infinity;168,2782;24,459929;-0,001759;23,813569;23,723536;-0,0004;-0,0364;7,49;744,84;0,00;0,00;0,11;;288,638;288,744;0,0145963;20,94800;0,04600;0,00200;0,0002004;;0,07;583,00;;;
;;584;20,94700;0,04600;0,005000;110,125;100,17;-71,1500;0,000;101,052;34,500;0,005;343,850;342,550;26,90;844,617;263,203;0,000;572,600;585,600;556,200;313,350;;;;;0,00;0,00;0,00;3,00;3,18;15,727;27,637;0,57;0,57;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;1,4674;0,00000;0,0000;0,00000000;0,00000000;-0,00014;Infinity;168,2796;24,730898;-0,001383;24,077377;23,986348;-0,0003;-0,0290;7,49;744,84;0,00;0,00;0,12;;288,146;288,744;0,0147517;20,94800;0,04500;0,00300;0,0002004;;0,07;584,00;;;
;;585;20,94800;0,04500;-0,006000;110,450;100,19;-71,1500;0,000;101,054;34,500;0,005;343,750;342,350;26,90;844,617;263,203;0,000;572,600;585,600;556,200;313,350;;;;;0,00;0,00;0,00;3,00;3,18;15,790;27,653;0,57;0,57;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;2,4298;0,00000;0,0000;0,00000000;0,00000000;-0,00342;Infinity;168,2821;24,770966;-0,001552;24,109373;24,011182;-0,0003;-0,0325;7,49;744,84;0,00;0,00;0,09;;287,657;287,763;0,0244265;20,94900;0,04500;-0,01200;0,0003298;;0,07;585,00;;;
;;586;20,94700;0,04600;-0,003000;108,925;100,19;-71,1500;0,000;101,054;34,500;0,005;343,550;342,150;26,90;844,450;263,196;0,000;572,100;585,600;556,200;313,350;;;;;0,00;0,00;0,00;3,00;3,18;15,776;27,637;0,57;0,57;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;0,9259;0,00000;0,0000;0,00000000;0,00000000;0,00030;Infinity;168,2830;24,606523;-0,001563;23,935388;23,837849;-0,0003;-0,0325;7,49;744,84;0,00;0,00;0,09;;287,169;287,763;0,0093076;20,94900;0,04400;0,00500;0,0001273;;0,07;586,00;;;
;;587;20,94600;0,04500;0,001000;112,300;100,19;-71,1500;0,000;101,054;34,500;0,005;343,450;342,050;26,90;844,417;263,196;0,000;572,000;585,600;556,200;313,350;;;;;0,00;0,00;0,00;3,00;3,18;15,774;27,653;0,57;0,57;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;0,6823;0,00000;0,0000;0,00000000;0,00000000;-0,00036;Infinity;168,2837;24,988463;-0,001556;24,299836;24,200783;-0,0003;-0,0329;7,49;744,84;0,00;0,00;0,06;;286,681;286,788;0,0068587;20,95000;0,04500;0,00200;0,0000922;;0,07;587,00;;;
;;588;20,94600;0,04600;-0,008000;112,550;100,16;-71,1500;0,000;101,048;34,600;0,005;343,350;341,950;26,90;844,717;263,196;0,000;572,800;585,700;556,200;313,350;;;;;0,00;0,00;0,00;3,00;3,18;15,755;27,643;0,57;0,57;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;0,0000;0,00000;0,0000;0,00000000;0,00000000;0,00207;Infinity;168,2837;25,019905;-0,001302;24,323327;24,224150;-0,0003;-0,0275;7,49;744,84;0,00;0,00;0,06;;286,194;286,788;0,0000000;20,95000;0,04500;0,01300;-0,0000470;;0,07;588,00;;;
;;589;20,94700;0,04600;-0,007000;110,075;100,13;-71,1500;0,000;101,056;34,600;0,005;343,250;341,950;26,90;844,750;263,196;0,000;573,000;585,600;556,200;313,350;;;;;0,00;0,00;0,00;3,00;3,18;15,755;27,635;0,57;0,56;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;0,0000;0,00000;0,0000;0,00000000;0,00000000;0,00597;Infinity;168,2837;24,746884;-0,000994;24,050900;23,959812;-0,0002;-0,0208;7,49;744,84;0,01;0,00;0,12;;285,708;285,815;0,0000000;20,94800;0,04500;0,03100;-0,0001541;;0,07;589,00;;;
;;590;20,94800;0,04500;0,002000;111,175;100,14;-71,1500;0,000;101,048;34,600;0,005;343,150;341,850;26,90;844,750;263,196;0,000;572,900;585,700;556,200;313,350;;;;;0,00;0,00;0,00;3,00;3,18;15,765;27,640;0,57;0,56;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;0,0000;0,00000;0,0000;0,00000000;0,00000000;0,00425;Infinity;168,2837;24,873850;-0,001094;24,167253;24,075697;-0,0002;-0,0230;7,49;744,84;0,00;0,00;0,06;;285,224;285,815;0,0000000;20,95000;0,04400;0,02300;-0,0001609;;0,07;590,00;;;
;;591;20,94800;0,04600;0,013000;103,950;100,11;-71,1500;0,000;101,060;34,600;0,005;343,050;341,850;26,90;844,750;263,196;0,000;572,900;585,700;556,200;313,350;;;;;0,00;0,00;0,00;3,00;3,19;15,769;27,632;0,57;0,56;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;0,0000;0,00000;0,0000;0,00000000;0,00000000;0,00326;Infinity;168,2837;24,055533;-0,000804;23,365371;23,283638;-0,0002;-0,0163;7,49;744,84;0,00;0,00;0,09;;284,741;284,848;0,0000000;20,94900;0,04400;0,01900;-0,0000499;;0,07;591,00;;;
;;592;20,94700;0,04600;0,018000;110,150;100,10;-71,1500;0,000;101,050;34,600;0,005;342,950;341,650;26,90;844,817;263,196;0,000;573,100;585,700;556,200;313,350;;;;;0,00;0,00;0,00;3,00;3,19;15,755;27,651;0,57;0,56;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;2,2173;0,00000;0,0000;0,00000000;0,00000000;-0,00167;Infinity;168,2859;24,766137;-0,000709;24,048575;23,957416;-0,0001;-0,0148;7,49;744,84;0,00;0,00;0,12;;284,262;284,848;0,0222901;20,94800;0,04400;-0,00400;0,0003016;;0,07;592,00;;;
;;593;20,94700;0,04600;0,017000;112,525;100,15;-71,1500;0,000;101,052;34,600;0,005;342,850;341,550;26,90;844,783;263,196;0,000;573,100;585,600;556,200;313,350;;;;;0,00;0,00;0,00;3,00;3,19;15,761;27,656;0,57;0,56;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;1,5095;0,00000;0,0000;0,00000000;0,00000000;-0,00102;Infinity;168,2874;25,035362;-0,001219;24,302911;24,210761;-0,0003;-0,0258;7,49;744,84;0,00;0,00;0,09;;283,786;283,890;0,0151747;20,94900;0,04400;-0,00100;0,0002033;;0,07;593,00;;;
;;594;20,94800;0,04500;0,002000;111,175;100,05;-71,1500;0,000;101,050;34,600;0,005;342,650;341,350;26,90;844,817;263,196;0,000;573,100;585,700;556,200;313,350;;;;;0,00;0,00;0,00;3,00;3,19;15,740;27,656;0,56;0,56;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;1,5008;0,00000;0,0000;0,00000000;0,00000000;-0,00102;Infinity;168,2889;24,891992;-0,000218;24,149640;24,058017;0,0000;-0,0046;7,49;744,84;0,00;0,00;0,09;;283,311;283,890;0,0150878;20,94900;0,04400;-0,00100;0,0002033;;0,07;594,00;;;
